id_sample,TTI
0,1.0127251
1,1.0141021
2,1.0229738
3,1.1567903
4,1.1738445
5,1.1982992
6,1.1188238
7,1.1128503
8,1.1146982
9,1.144712
10,1.1758237
11,1.1870978
12,1.3140752
13,1.357369
14,1.408587
15,1.3666735
16,1.3360869
17,1.4255435
18,1.2188374
19,1.2472272
20,1.241216
21,1.0649693
22,1.0768045
23,1.0843681
24,1.236655
25,1.2893935
26,1.2889668
27,1.1855793
28,1.198673
29,1.1994567
30,1.1956272
31,1.2106643
32,1.2425613
33,1.188345
34,1.2106733
35,1.2320477
36,1.2011011
37,1.2083379
38,1.2132162
39,1.1508679
40,1.142735
41,1.156946
42,1.0275174
43,1.0185213
44,1.0181179
45,1.112846
46,1.1398726
47,1.1408963
48,1.0998437
49,1.0988189
50,1.1068267
51,1.1559482
52,1.1721427
53,1.1842303
54,1.1954284
55,1.2307913
56,1.2552161
57,1.3543148
58,1.376831
59,1.3623974
60,1.1613121
61,1.1642106
62,1.1755335
63,1.0263385
64,1.0271201
65,1.0278217
66,1.1109791
67,1.1136603
68,1.1204755
69,1.1528687
70,1.1605028
71,1.1716166
72,1.133316
73,1.1647662
74,1.2157056
75,1.1153119
76,1.1164863
77,1.1171117
78,1.1700923
79,1.192243
80,1.1643264
81,1.2054148
82,1.1903331
83,1.1893499
84,1.1220152
85,1.113864
86,1.1180365
87,1.1734767
88,1.1773669
89,1.1722404
90,1.1481223
91,1.1517535
92,1.1515615
93,1.1457624
94,1.1469028
95,1.1525211
96,1.2036567
97,1.2084324
98,1.2409563
99,1.2130325
100,1.2192636
101,1.2191825
102,1.1856723
103,1.1844242
104,1.1657763
105,1.0997577
106,1.1008666
107,1.0992947
108,1.125143
109,1.1242836
110,1.136838
111,1.114167
112,1.1141994
113,1.122262
114,1.1787853
115,1.1779878
116,1.1916636
117,1.1295614
118,1.1489924
119,1.1463889
120,1.1627536
121,1.171993
122,1.1836996
123,1.1729004
124,1.1803021
125,1.1700027
126,1.1399173
127,1.157618
128,1.1409674
129,1.1651602
130,1.180061
131,1.1777114
132,1.1757369
133,1.2048843
134,1.1916158
135,1.2016973
136,1.214883
137,1.2509478
138,1.1956325
139,1.1925666
140,1.2036324
141,1.2153156
142,1.1987878
143,1.1937423
144,1.1897115
145,1.1843338
146,1.1800883
147,1.0922381
148,1.0659622
149,1.0556765
150,1.1021261
151,1.1083626
152,1.1055939
153,1.1104951
154,1.0985609
155,1.1131358
156,1.1399603
157,1.1648769
158,1.1847687
159,1.1513275
160,1.2218785
161,1.2289686
162,1.1817956
163,1.1937449
164,1.179114
165,1.1652404
166,1.1835127
167,1.1566583
168,1.0910811
169,1.1190602
170,1.0907636
171,1.1247663
172,1.1270326
173,1.1276445
174,1.1221558
175,1.1246362
176,1.1377805
177,1.13948
178,1.1424385
179,1.1446183
180,1.2167009
181,1.2290359
182,1.2454219
183,1.2106805
184,1.2234855
185,1.2515844
186,1.1999552
187,1.2057532
188,1.2022891
189,1.1305013
190,1.1415031
191,1.1299279
192,1.1440275
193,1.1639521
194,1.1451497
195,1.1333778
196,1.1534793
197,1.156261
198,1.1467776
199,1.1747798
200,1.1661994
201,1.156453
202,1.1787155
203,1.178257
204,1.1605972
205,1.1722336
206,1.1768411
207,1.1642251
208,1.1980913
209,1.1805654
210,1.5075947
211,1.5132253
212,1.5342023
213,1.8153664
214,1.8772093
215,1.8884077
216,1.82249
217,1.820393
218,1.803019
219,1.8000482
220,1.9701871
221,2.0680056
222,2.1540446
223,2.1029165
224,2.0362659
225,1.8432952
226,1.799237
227,1.7449013
228,1.6950672
229,1.6915245
230,1.7159722
231,1.4110799
232,1.3884492
233,1.375413
234,1.6305206
235,1.7340755
236,1.7952319
237,2.4824502
238,2.132331
239,2.3754377
240,2.2667685
241,2.560858
242,2.486467
243,4.597799
244,4.1524715
245,3.6248147
246,1.9180527
247,1.8816061
248,1.8235954
249,1.4370099
250,1.4790577
251,1.4572742
252,2.1310282
253,2.0587676
254,1.8293258
255,1.3619747
256,1.3252401
257,1.363629
258,1.1398909
259,1.1425133
260,1.1445334
261,1.1981866
262,1.2486534
263,1.2589593
264,1.3663261
265,1.3859396
266,1.401617
267,1.7290254
268,1.7281142
269,1.7057464
270,1.4152634
271,1.3685884
272,1.3607717
273,3.5830867
274,3.4066215
275,3.2155085
276,2.6965907
277,2.5284803
278,2.31495
279,1.1266489
280,1.1262361
281,1.1324272
282,1.589602
283,1.535567
284,1.4929233
285,1.210624
286,1.2141399
287,1.2318504
288,1.3156121
289,1.2891771
290,1.2659495
291,1.1756282
292,1.1830969
293,1.1614479
294,1.2805917
295,1.2891281
296,1.365051
297,1.3379745
298,1.3716557
299,1.4197192
300,1.1095355
301,1.1100962
302,1.1276808
303,1.181145
304,1.2007908
305,1.2545564
306,1.8099904
307,1.7529874
308,1.724446
309,1.7450941
310,1.8213589
311,1.8709328
312,1.200927
313,1.1923867
314,1.2136376
315,3.213139
316,3.0029047
317,3.121754
318,2.8013608
319,2.8859434
320,2.599655
321,1.1226935
322,1.1439492
323,1.1458642
324,1.3685418
325,1.4390644
326,1.4966419
327,1.1551201
328,1.170815
329,1.1728781
330,1.2386565
331,1.2441683
332,1.2268093
333,1.3105401
334,1.2494109
335,1.2121023
336,1.4033158
337,1.5155983
338,1.4895339
339,1.1793205
340,1.1824548
341,1.199552
342,1.184288
343,1.1844826
344,1.2051322
345,1.1846936
346,1.1970278
347,1.2123194
348,1.3204322
349,1.3443171
350,1.3505654
351,1.3229437
352,1.3534065
353,1.4016311
354,1.2466288
355,1.2404335
356,1.2307076
357,2.963472
358,2.4382436
359,2.5994146
360,1.4253703
361,1.3524923
362,1.3237176
363,1.1058147
364,1.1122904
365,1.1125472
366,1.1529987
367,1.157891
368,1.1660535
369,1.1561394
370,1.1774169
371,1.1820822
372,1.2096224
373,1.2089832
374,1.2412541
375,1.2269027
376,1.2178109
377,1.2129039
378,1.1885968
379,1.1945751
380,1.1779944
381,1.1607385
382,1.1746547
383,1.1704496
384,1.1981376
385,1.1956496
386,1.2107238
387,1.2309308
388,1.2494193
389,1.2635075
390,1.1670651
391,1.1728334
392,1.1685191
393,1.1853259
394,1.1768584
395,1.1718132
396,1.2106291
397,1.2062328
398,1.203767
399,3.9866278
400,3.2447891
401,2.1256387
402,1.1531134
403,1.1450424
404,1.1529539
405,1.1306521
406,1.1417323
407,1.1049726
408,1.2506613
409,1.2661319
410,1.287714
411,1.1975358
412,1.2514735
413,1.2449409
414,1.257488
415,1.259495
416,1.2363809
417,1.3559847
418,1.3653474
419,1.3550644
420,1.4176043
421,1.3927155
422,1.2299908
423,1.1776526
424,1.1791809
425,1.1759313
426,1.1331819
427,1.1344974
428,1.1564009
429,1.1607676
430,1.1682448
431,1.1909902
432,1.203018
433,1.2147632
434,1.2240775
435,1.2525401
436,1.2880158
437,1.305685
438,1.2356156
439,1.2450933
440,1.2578609
441,2.5056226
442,3.3654628
443,2.8467486
444,1.5356206
445,1.3937953
446,1.3268616
447,1.1251357
448,1.1452513
449,1.1434537
450,1.1792924
451,1.185129
452,1.2055277
453,1.1452606
454,1.1634198
455,1.1672213
456,1.2583182
457,1.2476718
458,1.2633028
459,1.2195659
460,1.211978
461,1.2201433
462,1.3893564
463,1.3726761
464,1.4119642
465,1.4776399
466,1.4920728
467,1.5231725
468,1.8260772
469,1.8987999
470,1.9695518
471,2.607395
472,2.6038196
473,2.1740491
474,1.8010218
475,1.7484794
476,1.7063121
477,1.6314541
478,1.6250806
479,1.7019542
480,1.6849339
481,1.6435667
482,1.7260722
483,1.5100399
484,1.4527779
485,1.4439657
486,1.4299395
487,1.4851049
488,1.4900663
489,2.066669
490,2.5673294
491,2.830897
492,3.6402307
493,3.0139766
494,2.6390297
495,1.7835695
496,1.8348621
497,1.8330083
498,1.5637757
499,1.5884703
500,1.5860051
501,1.5063542
502,1.5486778
503,1.6132311
504,1.6570988
505,1.7012044
506,1.6575934
507,1.3949834
508,1.3806121
509,1.3618193
510,1.1665695
511,1.1819062
512,1.2174597
513,1.2935388
514,1.2957292
515,1.324589
516,1.7346033
517,1.7674471
518,1.8853984
519,1.6875515
520,1.6958584
521,1.6783065
522,1.6786548
523,1.6501218
524,1.6053107
525,2.7323153
526,2.7024102
527,2.646417
528,2.6262429
529,2.558031
530,2.4442124
531,1.1442326
532,1.1615078
533,1.162277
534,1.748841
535,1.6757345
536,1.6663399
537,1.5757952
538,1.5538863
539,1.4873569
540,1.5736853
541,1.5334886
542,1.4635423
543,1.161046
544,1.145532
545,1.1548836
546,1.1195501
547,1.1860766
548,1.1321423
549,1.1646401
550,1.2056991
551,1.206608
552,1.324894
553,1.3036337
554,1.4062512
555,1.2276921
556,1.2640574
557,1.3474519
558,1.8711972
559,1.9603515
560,1.9940367
561,2.3990865
562,2.282757
563,2.1907225
564,2.2619236
565,2.2348077
566,2.204469
567,2.4540048
568,2.4440234
569,2.3664966
570,1.9520813
571,1.9653721
572,1.9362385
573,1.1058016
574,1.114202
575,1.1073124
576,1.5197214
577,1.5354463
578,1.5832384
579,1.5261348
580,1.5405089
581,1.548059
582,1.8235986
583,1.8470767
584,1.803432
585,1.8969837
586,1.7393582
587,1.6647792
588,1.4915308
589,1.4278753
590,1.8864702
591,1.1744423
592,1.1872765
593,1.2167344
594,1.1548641
595,1.1574293
596,1.1614568
597,1.1856918
598,1.1907694
599,1.1975166
600,1.2220389
601,1.2403231
602,1.2670963
603,1.964347
604,1.891107
605,1.8810685
606,1.2997367
607,1.2942562
608,1.2753873
609,1.5188364
610,1.585216
611,1.5864581
612,1.409676
613,1.4084963
614,1.3138179
615,1.1148982
616,1.11677
617,1.1200635
618,1.1790487
619,1.165004
620,1.1684635
621,1.2370338
622,1.2652347
623,1.2924948
624,1.2015198
625,1.265796
626,1.2694552
627,1.2053783
628,1.1992314
629,1.2037725
630,1.162439
631,1.1732855
632,1.1674292
633,1.1657782
634,1.1946752
635,1.1863173
636,1.171277
637,1.1798015
638,1.1797535
639,1.1926428
640,1.231895
641,1.2130301
642,1.1635625
643,1.1785588
644,1.1868367
645,1.1733854
646,1.171838
647,1.1769733
648,1.1892233
649,1.198484
650,1.1976867
651,3.0002437
652,2.698748
653,1.7219691
654,1.137265
655,1.1438625
656,1.1296995
657,1.1386509
658,1.1433253
659,1.1238372
660,1.2290833
661,1.2496848
662,1.2682993
663,1.2501404
664,1.2988384
665,1.2918482
666,1.2127051
667,1.2460979
668,1.2347466
669,1.3111107
670,1.328185
671,1.3195398
672,1.228399
673,1.206845
674,1.1849533
675,1.1647255
676,1.1521454
677,1.144259
678,1.1250858
679,1.1249996
680,1.1341047
681,1.166631
682,1.1743351
683,1.1794901
684,1.2075244
685,1.2235483
686,1.2369819
687,1.2439287
688,1.264855
689,1.2795097
690,1.2847326
691,1.2926617
692,1.2903862
693,2.372476
694,3.1216512
695,2.7417593
696,1.3282704
697,1.3468839
698,1.3919423
699,1.1426919
700,1.1620829
701,1.156229
702,1.2177095
703,1.2183499
704,1.218776
705,1.22188
706,1.2283645
707,1.2125751
708,1.2229146
709,1.2342688
710,1.2432268
711,1.224938
712,1.229726
713,1.2389054
714,1.4741702
715,1.461895
716,1.533466
717,1.562603
718,1.5468992
719,1.5740426
720,1.7794008
721,1.7545354
722,1.7556632
723,1.7090843
724,1.7668996
725,1.8037409
726,1.6760222
727,1.6677535
728,1.6637815
729,1.6261222
730,1.5908917
731,1.634582
732,1.7285924
733,1.7057954
734,1.7470345
735,1.4424161
736,1.3909907
737,1.3680491
738,1.7465291
739,1.9958937
740,1.7620425
741,1.6180347
742,1.7477776
743,1.667756
744,3.8694508
745,3.7710133
746,3.8662298
747,2.3104048
748,1.9469024
749,2.199813
750,2.089405
751,1.9203215
752,2.1901789
753,1.5168188
754,1.5341034
755,1.5761925
756,1.0496268
757,1.0566412
758,1.0626233
759,1.1946373
760,1.2261215
761,1.2388906
762,1.1877513
763,1.1876196
764,1.2450328
765,1.4140375
766,1.4769967
767,1.4919131
768,1.7034873
769,1.8213953
770,1.8230618
771,1.71023
772,1.704541
773,1.6737614
774,1.1950762
775,1.2221026
776,1.2341208
777,1.221005
778,1.2284515
779,1.2737215
780,1.5720867
781,1.5429602
782,1.5028379
783,1.1715097
784,1.1882012
785,1.1900759
786,1.7035888
787,1.587325
788,1.6816355
789,1.277096
790,1.3405881
791,1.3651743
792,1.3202832
793,1.2897198
794,1.2523069
795,1.1450583
796,1.1401224
797,1.1367779
798,1.0542121
799,1.0609238
800,1.045265
801,1.2317855
802,1.2387922
803,1.3291314
804,1.1082671
805,1.1646111
806,1.1179203
807,1.5265133
808,1.5908178
809,1.6814519
810,1.8581195
811,1.8822427
812,1.913465
813,2.2322793
814,2.2542663
815,2.3059533
816,1.1290894
817,1.136468
818,1.1278805
819,1.1373677
820,1.1322129
821,1.1442251
822,1.4846332
823,1.4952328
824,1.4659965
825,1.1853683
826,1.201292
827,1.2325754
828,1.7037005
829,1.7448245
830,1.703079
831,1.4569222
832,1.451182
833,1.4861827
834,1.7576683
835,1.74995
836,1.6850759
837,1.1382504
838,1.133855
839,1.1197338
840,1.1173557
841,1.1177411
842,1.1079614
843,1.148145
844,1.1532307
845,1.1579592
846,1.169013
847,1.1770887
848,1.1702135
849,1.1511614
850,1.1633334
851,1.172107
852,1.2305981
853,1.2428564
854,1.2658737
855,1.7184094
856,1.6421158
857,1.5600209
858,1.2209022
859,1.2146208
860,1.2159307
861,1.1351238
862,1.1552662
863,1.138104
864,1.15599
865,1.1533368
866,1.1461899
867,1.149238
868,1.1420475
869,1.1442878
870,1.2243853
871,1.2287619
872,1.2724361
873,1.1878484
874,1.2235699
875,1.2388065
876,1.3594061
877,1.3972348
878,1.399792
879,1.1672356
880,1.172438
881,1.1682806
882,1.1526129
883,1.1633214
884,1.1570835
885,1.1669691
886,1.1765339
887,1.1702529
888,1.2303653
889,1.2443553
890,1.225664
891,1.1880453
892,1.212867
893,1.2018273
894,1.1536963
895,1.1647273
896,1.163869
897,1.1467484
898,1.1615595
899,1.1637092
900,1.1966705
901,1.2068996
902,1.1979064
903,1.0978951
904,1.0954659
905,1.0854377
906,1.1155326
907,1.1117601
908,1.1099969
909,1.5661991
910,1.3914466
911,1.348598
912,1.2355304
913,1.2643675
914,1.2963684
915,1.40817
916,1.3645718
917,1.4089777
918,1.2460307
919,1.2481065
920,1.2510679
921,1.349656
922,1.3283451
923,1.3364061
924,1.1098273
925,1.159634
926,1.1526802
927,1.1461272
928,1.1469533
929,1.1639731
930,1.145435
931,1.1465137
932,1.1534898
933,1.1580769
934,1.1655989
935,1.1781304
936,1.2093828
937,1.2167172
938,1.2229261
939,1.2407671
940,1.2642076
941,1.2713008
942,1.2181715
943,1.2292325
944,1.2427219
945,1.1501379
946,1.1807775
947,1.1583824
948,1.1948471
949,1.1927943
950,1.2426944
951,1.1281576
952,1.1379669
953,1.1463554
954,1.1964625
955,1.1883912
956,1.2016122
957,1.2274841
958,1.2431147
959,1.2311616
960,1.2327365
961,1.2254544
962,1.238831
963,1.2118914
964,1.2131388
965,1.2178915
966,1.5273281
967,1.5732723
968,1.6233544
969,1.6409707
970,1.68586
971,1.7605789
972,1.6816272
973,1.793405
974,1.8584832
975,1.8068105
976,1.8554525
977,1.9026207
978,1.7221476
979,1.7168729
980,1.7842574
981,1.6354877
982,1.6286627
983,1.6701307
984,1.6754116
985,1.6260233
986,1.6849843
987,1.4990073
988,1.4659829
989,1.4165549
990,1.5322007
991,1.5537226
992,1.6056153
993,2.10883
994,2.996931
995,2.685285
996,2.5799234
997,3.0788875
998,2.9109457
999,3.7775438
1000,3.0416927
1001,2.5262542
1002,2.0753317
1003,2.0578532
1004,2.024713
1005,1.4997559
1006,1.5097328
1007,1.4466162
1008,1.0266348
1009,1.0250221
1010,1.0280433
1011,1.1219679
1012,1.1418252
1013,1.1443156
1014,1.1092571
1015,1.0938175
1016,1.1108059
1017,1.3237442
1018,1.3552501
1019,1.3692958
1020,1.545129
1021,1.5345162
1022,1.5620108
1023,1.5957259
1024,1.5912914
1025,1.5583737
1026,1.2188374
1027,1.2447333
1028,1.2305083
1029,1.1193502
1030,1.1436608
1031,1.1651537
1032,1.185593
1033,1.1818283
1034,1.183769
