id_sample,TTI
0,1.0125428499999998
1,1.0169784300000002
2,1.0309068600000002
3,1.1606071000000002
4,1.1822671000000005
5,1.2130625999999998
6,1.1157754999999998
7,1.1293312
8,1.1487775999999996
9,1.1627648000000002
10,1.1836688000000002
11,1.2313451000000004
12,1.3239777000000001
13,1.3521588
14,1.3909917999999997
15,1.4055101999999993
16,1.4507276000000005
17,1.5077468999999997
18,1.247501299999999
19,1.2894842
20,1.2821131000000003
21,1.0758049999999995
22,1.0955847000000007
23,1.1194747600000001
24,1.2471544999999993
25,1.3080512
26,1.3606721999999996
27,1.2017138000000003
28,1.2176775
29,1.2325103000000004
30,1.1922428999999999
31,1.2454399999999999
32,1.3056876999999998
33,1.2029288999999999
34,1.2610002999999999
35,1.3095890999999995
36,1.2072983999999995
37,1.2186918999999998
38,1.2242149999999998
39,1.1612919000000002
40,1.1736698999999995
41,1.1781454999999994
42,1.0268254099999998
43,1.0341257199999998
44,1.0441741700000002
45,1.1093506
46,1.1078081000000002
47,1.1224146000000002
48,1.1088733999999996
49,1.1201658999999997
50,1.1326825999999997
51,1.1622286000000004
52,1.1922204000000003
53,1.2262590000000004
54,1.2115306000000006
55,1.2302599
56,1.2527136000000008
57,1.3825895
58,1.4397525000000004
59,1.5073395000000005
60,1.1749801
61,1.1922888000000005
62,1.2020252999999996
63,1.0194379000000002
64,1.02146873
65,1.0273568399999997
66,1.1119525999999995
67,1.1201792999999995
68,1.1195491999999998
69,1.1522533999999993
70,1.1569011999999996
71,1.163330000000001
72,1.1436088999999998
73,1.1598148000000004
74,1.1933964000000001
75,1.1245244000000005
76,1.1377809
77,1.1569312999999999
78,1.1851462000000004
79,1.2162216000000003
80,1.2558335999999999
81,1.1881888999999992
82,1.1862234
83,1.1903137000000006
84,1.1391775999999998
85,1.1528418000000005
86,1.1478533000000004
87,1.1856382
88,1.2075486
89,1.2227526000000006
90,1.1507057000000003
91,1.1816394999999997
92,1.1934582
93,1.1508489000000006
94,1.1723977999999997
95,1.1735889999999998
96,1.1879182999999998
97,1.2031596000000002
98,1.2387964000000002
99,1.2117954000000004
100,1.2348706
101,1.2650827
102,1.1861797
103,1.2003192000000005
104,1.2036651000000003
105,1.0895713999999999
106,1.0895018
107,1.0962701000000001
108,1.1303195000000001
109,1.1305307999999998
110,1.1331421000000002
111,1.1121773000000001
112,1.1110809999999993
113,1.1195230999999997
114,1.1795181999999997
115,1.1776901
116,1.1908676000000005
117,1.1332868999999997
118,1.1386096999999997
119,1.1516953999999995
120,1.1724515000000004
121,1.1721517000000001
122,1.1678180000000002
123,1.1807613000000001
124,1.1750839
125,1.1642129000000003
126,1.2535318599999998
127,1.4148626000000002
128,1.2370859999999997
129,1.1654860999999999
130,1.1647513000000003
131,1.167061899999999
132,1.2036029999999995
133,1.2029845000000003
134,1.2014950999999998
135,1.2341503000000005
136,1.276793599999999
137,1.2599706
138,1.2034316999999997
139,1.2160516000000003
140,1.2289037999999999
141,1.2372897000000003
142,1.2313257
143,1.2372515999999996
144,1.2000525
145,1.2036592
146,1.201218400000001
147,1.1118089999999996
148,1.1094611
149,1.1089849700000003
150,1.1300076
151,1.1341957
152,1.1435412999999996
153,1.1267005999999997
154,1.1404365999999997
155,1.1478178
156,1.1340660999999996
157,1.1419247000000001
158,1.1738134
159,1.162735100000001
160,1.1958178999999998
161,1.1990066999999998
162,1.1893082
163,1.1908141999999997
164,1.1989127999999996
165,1.199255
166,1.209833399999999
167,1.2299087999999998
168,1.1106932
169,1.1231579800000004
170,1.09435938
171,1.1329446400000003
172,1.12843658
173,1.1251654900000003
174,1.1240853
175,1.1208118999999999
176,1.1250216900000005
177,1.1254475999999995
178,1.1255898999999998
179,1.1349469
180,1.2246126000000002
181,1.2394223000000002
182,1.2418138
183,1.2172578000000003
184,1.2211887999999997
185,1.2378276
186,1.2113722999999998
187,1.2324224999999995
188,1.2248452000000003
189,1.1274733000000001
190,1.1391159999999994
191,1.1373197
192,1.2217430999999996
193,1.2126133000000001
194,1.1913586999999999
195,1.1560541800000006
196,1.1733210600000001
197,1.1432693999999999
198,1.2100868000000005
199,1.1729671000000002
200,1.1885853
201,1.1842366999999998
202,1.1784252000000002
203,1.1812493000000004
204,1.1693833699999998
205,1.1847668000000002
206,1.1615880500000004
207,1.2146325999999996
208,1.2013859999999998
209,1.2087394500000004
210,1.5125527999999997
211,1.4916866000000004
212,1.5298336000000003
213,1.8773220000000004
214,1.9045456999999986
215,1.9092835000000006
216,1.7358278999999996
217,1.7811577999999997
218,1.7441379000000004
219,1.9410175
220,1.9948665999999995
221,1.9418914000000007
222,2.3319466999999996
223,2.3078763
224,2.208296599999999
225,1.8027386000000005
226,1.8181135999999996
227,1.7668221
228,1.6928933999999998
229,1.7205824000000007
230,1.7572024999999996
231,1.414664
232,1.392262600000001
233,1.3748927
234,1.7231168999999997
235,1.9194521000000002
236,1.9246644999999996
237,2.258337299999999
238,2.2547740000000007
239,2.445200799999999
240,2.3515486000000005
241,2.704229399999999
242,2.8589381000000005
243,4.799420999999999
244,4.818885400000002
245,4.627963600000001
246,1.8885725
247,1.9012783
248,1.927000300000001
249,1.4693241000000001
250,1.4921227
251,1.4899031999999999
252,2.3399675999999996
253,2.3527752999999993
254,2.2724485999999997
255,1.3862803999999995
256,1.3854914000000003
257,1.4117878
258,1.1544644000000004
259,1.160917
260,1.1736813999999995
261,1.1865518999999998
262,1.1993692000000002
263,1.2224361999999998
264,1.3879796999999996
265,1.4232786000000002
266,1.4469660999999991
267,1.7092169
268,1.6933917999999994
269,1.6941465999999992
270,1.4093806999999996
271,1.374433
272,1.3884095999999995
273,4.160731500000001
274,3.958099900000002
275,3.466013900000002
276,2.763253899999999
277,2.5194766000000004
278,2.3855108999999985
279,1.1273946
280,1.1285839999999994
281,1.1437504
282,1.5228641999999997
283,1.4589728000000002
284,1.4512404999999995
285,1.2307199
286,1.2297776999999999
287,1.219487
288,1.3193722999999997
289,1.3063267000000007
290,1.3063588000000002
291,1.2037594
292,1.1972765999999995
293,1.1965486000000005
294,1.3807846000000004
295,1.3089133000000004
296,1.3004232000000002
297,1.3224925
298,1.3636641000000003
299,1.4191831999999993
300,1.0992933999999999
301,1.1024485999999996
302,1.1298648000000002
303,1.1797092000000002
304,1.2005914999999998
305,1.2261133999999998
306,1.8705356000000009
307,1.8870866000000008
308,1.9559664999999986
309,1.7954663999999994
310,1.858882499999999
311,1.8927825999999988
312,1.2192354000000003
313,1.2243555999999995
314,1.2400438
315,3.356748999999998
316,3.3305146999999993
317,3.1360936999999995
318,2.7139837999999985
319,2.555795300000001
320,2.4478815
321,1.1361688999999997
322,1.1535223000000006
323,1.2398566000000002
324,1.3785836999999999
325,1.4549343999999997
326,1.5413816
327,1.1872337000000004
328,1.2146959000000002
329,1.2759687999999993
330,1.2593573999999998
331,1.2776384
332,1.3104971
333,1.2647193999999997
334,1.2986626000000001
335,1.2792541000000006
336,1.2784141000000004
337,1.348929600000001
338,1.3728842999999997
339,1.188428
340,1.1967272000000002
341,1.1985403000000001
342,1.1881556999999998
343,1.1981207000000003
344,1.2179922000000003
345,1.2098190000000002
346,1.2506152000000006
347,1.2974384000000003
348,1.3201828
349,1.3917105999999995
350,1.4103388000000003
351,1.3268300000000004
352,1.3514834999999998
353,1.3989889999999996
354,1.2540868000000003
355,1.2448448999999997
356,1.2356364999999994
357,2.8310006000000003
358,2.454809299999999
359,2.249450299999999
360,1.3716473999999999
361,1.3181214000000003
362,1.3189244000000009
363,1.1170328000000003
364,1.1315612
365,1.1316273
366,1.1731389999999995
367,1.1753894000000007
368,1.1804767000000003
369,1.1731942000000006
370,1.1861596
371,1.2029535000000005
372,1.1965859000000003
373,1.1986904000000003
374,1.2149475999999997
375,1.2147648000000002
376,1.2228575000000002
377,1.2108084
378,1.2577027
379,1.3665615999999998
380,1.2657022
381,1.1557174999999988
382,1.1749046999999997
383,1.1834875999999996
384,1.2388762
385,1.296603799999999
386,1.3138182
387,1.2479472999999996
388,1.2530732999999998
389,1.2762813999999998
390,1.1800301000000002
391,1.1773225999999994
392,1.1772880999999993
393,1.1942054000000004
394,1.1886556999999995
395,1.1919541000000002
396,1.2312156000000003
397,1.22815
398,1.2159224999999996
399,3.8604126999999995
400,3.5748246999999993
401,2.6546990999999984
402,1.1745415999999995
403,1.2929585000000003
404,1.5052309000000006
405,1.1411125
406,1.1686163999999999
407,1.1821431999999998
408,1.2527118000000004
409,1.2715638
410,1.3214524999999997
411,1.2194049999999994
412,1.2225457999999996
413,1.2616920999999999
414,1.2731187000000004
415,1.2855212999999994
416,1.2961799000000003
417,1.3324316999999997
418,1.3163149999999997
419,1.381428100000001
420,1.4039889999999995
421,1.3740621000000002
422,1.355559200000001
423,1.1850414999999999
424,1.1897109999999993
425,1.1833665000000004
426,1.1501902999999993
427,1.1485691999999998
428,1.1706640000000001
429,1.1607720999999993
430,1.1745098
431,1.187863
432,1.2042859000000008
433,1.224122
434,1.2255019999999996
435,1.2801081999999997
436,1.3000881000000006
437,1.3137311000000003
438,1.2239905000000002
439,1.2458421000000006
440,1.2519327000000002
441,2.484570499999999
442,2.9129566
443,3.021920799999998
444,1.5100085000000005
445,1.3707311999999998
446,1.3177338000000005
447,1.1434844999999996
448,1.1449236599999992
449,1.1375641999999995
450,1.2174707000000005
451,1.1821529999999998
452,1.1859076999999996
453,1.1576707
454,1.1615496999999997
455,1.1398629000000002
456,1.2708666999999998
457,1.2521163999999998
458,1.3539040999999994
459,1.2556158000000004
460,1.2665246999999997
461,1.2596095200000004
462,1.3910015000000002
463,1.4502097000000003
464,1.3890171
465,1.4999425999999993
466,1.5339422000000003
467,1.560655700000001
468,1.8186561999999997
469,1.8976914000000003
470,1.8687871999999992
471,2.298387100000001
472,2.2732289
473,2.1461115
474,1.7738059000000002
475,1.7907951999999998
476,1.7572911000000007
477,1.6481827999999996
478,1.6659514000000004
479,1.6779667000000003
480,1.7091771000000011
481,1.6932406000000007
482,1.7306533000000008
483,1.5100511000000005
484,1.5058243999999996
485,1.5997393
486,1.4835128
487,1.5388501000000006
488,1.5935442
489,2.252413299999999
490,2.3481990999999995
491,2.5327778
492,2.797138399999999
493,2.696327300000001
494,2.6765468000000006
495,1.769645
496,1.9003137000000012
497,1.9361693000000009
498,1.5889536000000009
499,1.5840545999999998
500,1.616067099999999
501,1.5643147000000004
502,1.5480147000000004
503,1.6129016999999997
504,1.6523044999999994
505,1.6451159999999994
506,1.5978669999999997
507,1.3704423999999997
508,1.3824421999999998
509,1.4252465000000003
510,1.1613427
511,1.1668183
512,1.1645411000000003
513,1.283082299999999
514,1.3183277000000007
515,1.3431162999999993
516,1.7679976999999996
517,1.8417461000000004
518,1.8623100000000001
519,1.6851515999999995
520,1.6982565999999997
521,1.7183803
522,1.6711367000000001
523,1.6260691999999997
524,1.6499962000000001
525,2.620649199999999
526,2.7787109999999977
527,2.629794900000001
528,2.5495706
529,2.397656000000001
530,2.3276751
531,1.1619329999999994
532,1.1916601999999998
533,1.2334845
534,1.8287869
535,2.0395896000000016
536,1.9812531999999998
537,1.5784512999999998
538,1.5583534
539,1.5625003000000004
540,1.6098276999999999
541,1.5480368000000004
542,1.5685973999999998
543,1.1634989999999998
544,1.1678611999999993
545,1.1632485
546,1.1260897
547,1.1460361000000001
548,1.1723320999999993
549,1.1534936
550,1.1663074999999998
551,1.1757179
552,1.3368399000000002
553,1.3902878000000003
554,1.4446102999999997
555,1.2495085000000004
556,1.2773565999999998
557,1.3082652000000004
558,1.9227821999999992
559,1.9115089000000005
560,1.930106100000001
561,2.2497263
562,2.237280400000001
563,2.219727999999999
564,2.186855099999999
565,2.174561300000001
566,2.1591741
567,2.4282409999999985
568,2.4316099000000007
569,2.3994279000000005
570,1.9610032000000015
571,1.9132112000000012
572,1.851179000000001
573,1.1103532000000007
574,1.1165524
575,1.1261181000000005
576,1.4954468999999997
577,1.5800294
578,1.6256265999999997
579,1.5424864
580,1.5295385000000001
581,1.5362577000000008
582,1.8528508
583,1.8340791
584,1.7872936000000001
585,1.8344150000000001
586,1.6895029000000017
587,1.6481169
588,1.4743074000000005
589,1.4618153
590,1.4597452000000004
591,1.2032643999999997
592,1.2449165000000002
593,1.2740909000000002
594,1.1712594000000005
595,1.2096282000000003
596,1.2262188000000005
597,1.1926517999999995
598,1.1964819999999998
599,1.2211121000000003
600,1.2266962999999997
601,1.248561
602,1.2817389000000003
603,1.9394565000000015
604,1.8673548000000004
605,1.8334088999999993
606,1.2957325000000004
607,1.2785292
608,1.2739576000000004
609,1.5769887999999996
610,1.6142801000000013
611,1.5791462000000007
612,1.403611
613,1.3805598999999997
614,1.3983336999999998
615,1.1168341999999998
616,1.1152749999999998
