id_sample,TTI
0,1.075956583
1,1.102768183
2,1.077502847
3,1.154625773
4,1.152436495
5,1.168122411
6,1.153089643
7,1.153994322
8,1.150042534
9,1.164178848
10,1.192502975
11,1.242924571
12,1.345780849
13,1.368832946
14,1.406892538
15,1.381352901
16,1.365069389
17,1.382409573
18,1.196930647
19,1.199353218
20,1.201779842
21,1.069787502
22,1.140807748
23,1.2228899
24,1.256572723
25,1.294846535
26,1.343154311
27,1.188080072
28,1.20572722
29,1.199458599
30,1.210769176
31,1.254838705
32,1.313022852
33,1.200315237
34,1.237996817
35,1.242982864
36,1.194983482
37,1.241416335
38,1.253825426
39,1.147418261
40,1.157697797
41,1.155795455
42,1.018079996
43,1.026361704
44,1.027514696
45,1.101561069
46,1.11058104
47,1.113155842
48,1.098546028
49,1.115148067
50,1.115614176
51,1.147360325
52,1.162838578
53,1.213193178
54,1.194273233
55,1.202889919
56,1.220511556
57,1.28684473
58,1.276565313
59,1.269222498
60,1.150862932
61,1.144785047
62,1.144023895
63,1.053346872
64,1.067631125
65,1.086342573
66,1.117488623
67,1.128378391
68,1.114303589
69,1.157115221
70,1.149784446
71,1.152302623
72,1.140871286
73,1.145510197
74,1.192413211
75,1.118438482
76,1.11739254
77,1.131667614
78,1.162172556
79,1.169259071
80,1.15920496
81,1.192511797
82,1.242523551
83,1.238247752
84,1.109241724
85,1.118316174
86,1.120573997
87,1.168952942
88,1.167555928
89,1.161147118
90,1.157806873
91,1.162752748
92,1.156489372
93,1.162204623
94,1.191897392
95,1.187425733
96,1.172993302
97,1.186422586
98,1.191664696
99,1.201456308
100,1.207321286
101,1.208418608
102,1.179764032
103,1.175167322
104,1.177804708
105,1.100121021
106,1.131027699
107,1.187562704
108,1.115031719
109,1.110007763
110,1.106969953
111,1.10964787
112,1.103452682
113,1.097952127
114,1.162833452
115,1.158441782
116,1.181567192
117,1.125280857
118,1.129422069
119,1.133029222
120,1.13152492
121,1.128510356
122,1.124750257
123,1.144508481
124,1.141587734
125,1.133701324
126,1.055574894
127,1.108273745
128,1.157014608
129,1.063466549
130,1.079716802
131,1.067492247
132,1.110319376
133,1.136907101
134,1.183516741
135,1.162274837
136,1.188279986
137,1.307500124
138,1.160144567
139,1.140046477
140,1.147444248
141,1.129504919
142,1.168754101
143,1.174371481
144,1.137970686
145,1.149385691
146,1.179498196
147,1.163345814
148,1.239879966
149,1.451180935
150,1.194767952
151,1.221354008
152,1.266022086
153,1.198240519
154,1.274742603
155,1.370851874
156,1.217599034
157,1.303760648
158,1.388371468
159,1.204089046
160,1.253358603
161,1.238546133
162,1.200590014
163,1.183382988
164,1.196781754
165,1.169760942
166,1.165997505
167,1.141614437
168,1.134293318
169,1.138773203
170,1.148600817
171,1.133609295
172,1.134948134
173,1.130752563
174,1.135138512
175,1.145392656
176,1.166391611
177,1.146003008
178,1.154367447
179,1.167184591
180,1.203622103
181,1.200146437
182,1.196434259
183,1.202409983
184,1.207543373
185,1.203312278
186,1.202103376
187,1.190782309
188,1.185947299
189,1.163928986
190,1.222448111
191,1.228280067
192,1.165411711
193,1.160476685
194,1.155923843
195,1.139318228
196,1.153088093
197,1.147372127
198,1.160489082
199,1.161573887
200,1.158341169
201,1.168908238
202,1.16758728
203,1.166892052
204,1.146217346
205,1.148992658
206,1.138524055
207,1.170081496
208,1.173826218
209,1.160610318
210,1.534703135
211,1.540503621
212,1.530000687
213,1.704400897
214,1.767301083
215,1.76626575
216,1.77889061
217,1.879516125
218,1.878546357
219,1.866239309
220,1.836883068
221,1.888038397
222,2.088239431
223,2.002496243
224,1.90274775
225,1.774674177
226,1.799734592
227,1.791494966
228,1.653222561
229,1.639669299
230,1.700996757
231,1.436388493
232,1.504652977
233,1.521247149
234,1.829935551
235,1.855529904
236,1.865058184
237,2.582287312
238,2.432217836
239,2.343969584
240,2.828577042
241,2.489078045
242,2.307638168
243,5.674157143
244,5.493190289
245,4.236523628
246,2.11759901
247,2.093148708
248,1.994500637
249,1.450456738
250,1.422222853
251,1.502966523
252,2.209662437
253,2.158418179
254,1.880326509
255,1.387563944
256,1.304767132
257,1.351624012
258,1.172023058
259,1.202139378
260,1.241155624
261,1.194844246
262,1.236737013
263,1.288659334
264,1.336926579
265,1.375359893
266,1.426120996
267,1.767338276
268,1.756282687
269,1.749144316
270,1.378311872
271,1.280520678
272,1.298681974
273,3.097270012
274,2.73609066
275,2.727111816
276,2.85593462
277,2.630761385
278,2.439916134
279,1.124883294
280,1.13570118
281,1.142206311
282,1.587584376
283,1.621274471
284,1.53189528
285,1.228179693
286,1.265114427
287,1.291620731
288,1.306794882
289,1.308004975
290,1.298392534
291,1.172421694
292,1.173104048
293,1.178321362
294,1.396054506
295,1.446841002
296,1.520215988
297,1.307807207
298,1.299882174
299,1.432269812
300,1.096721888
301,1.10644412
302,1.126292467
303,1.178136349
304,1.204470396
305,1.240353107
306,1.869167447
307,1.87242806
308,1.858770847
309,1.739740372
310,1.805348158
311,1.846652389
312,1.199818611
313,1.171850562
314,1.162004709
315,3.069232941
316,2.850561857
317,2.731899738
318,2.753773689
319,2.597840071
320,2.477893829
321,1.12458539
322,1.12275219
323,1.120124936
324,1.324850559
325,1.310008407
326,1.27431488
327,1.151511908
328,1.160226703
329,1.168287992
330,1.214422941
331,1.203132629
332,1.194146395
333,1.250885487
334,1.246727705
335,1.21577692
336,1.33002305
337,1.3874259
338,1.419104338
339,1.171645403
340,1.169541121
341,1.165512085
342,1.181292295
343,1.199823737
344,1.19766283
345,1.205773592
346,1.210165977
347,1.212396622
348,1.267120838
349,1.254222155
350,1.284829617
351,1.302992105
352,1.303359509
353,1.304897547
354,1.252297401
355,1.247396231
356,1.235688925
357,2.321528912
358,2.351508379
359,2.308229923
360,1.376094341
361,1.389827371
362,1.363965988
363,1.112761259
364,1.094882965
365,1.097201467
366,1.132697105
367,1.137250662
368,1.130347252
369,1.147175312
370,1.149438262
371,1.14309454
372,1.179772854
373,1.161830664
374,1.156905413
375,1.203993559
376,1.182938576
377,1.172961593
378,1.148002386
379,1.131833315
380,1.195146322
381,1.058186531
382,1.048089504
383,1.05025661
384,1.212966681
385,1.213509083
386,1.390150309
387,1.215135098
388,1.190206766
389,1.271317482
390,1.116410375
391,1.107798457
392,1.07027936
393,1.11525631
394,1.094929934
395,1.055832386
396,1.142643213
397,1.17723608
398,1.218259096
399,2.80462718
400,4.023541451
401,3.422148705
402,1.158440828
403,1.159574389
404,1.153583884
405,1.257911444
406,1.398921132
407,2.136508703
408,1.275160313
409,1.326014996
410,1.38194561
411,1.193671346
412,1.204308033
413,1.210536122
414,1.291185141
415,1.38975811
416,1.470052242
417,1.304776907
418,1.31714046
419,1.274346709
420,1.370431781
