id_sample,TTI
0,1.000940143
1,1.005427863
2,1.010001516
3,1.141940625
4,1.140761835
5,1.160609629
6,1.103024882
7,1.11278885
8,1.11578243
9,1.134715687
10,1.139303744
11,1.151950905
12,1.281955345
13,1.299913906
14,1.309421792
15,1.348389465
16,1.337153987
17,1.334130141
18,1.205933237
19,1.223767671
20,1.24015197
21,1.066876539
22,1.081013183
23,1.089639554
24,1.22782383
25,1.244018287
26,1.261561614
27,1.18870916
28,1.186584027
29,1.191715877
30,1.180202359
31,1.194818818
32,1.219863282
33,1.173573059
34,1.179516423
35,1.199233906
36,1.187016942
37,1.190806922
38,1.209771917
39,1.149231978
40,1.146853015
41,1.151601671
42,1.016752628
43,1.014024316
44,1.017098698
45,1.103292889
46,1.109482957
47,1.119502576
48,1.101033668
49,1.103887507
50,1.108252321
51,1.147196738
52,1.151114662
53,1.168914616
54,1.183206402
55,1.200594646
56,1.216071935
57,1.323757432
58,1.342079987
59,1.377500775
60,1.153559362
61,1.149004123
62,1.148770737
63,1.014809309
64,1.016353136
65,1.017293529
66,1.102399245
67,1.102152325
68,1.10612336
69,1.138577831
70,1.138647683
71,1.149118465
72,1.124023515
73,1.13738467
74,1.169951044
75,1.110721395
76,1.12098449
77,1.132500424
78,1.159309981
79,1.170770722
80,1.164865165
81,1.190520633
82,1.196670792
83,1.196715848
84,1.105964973
85,1.100347175
86,1.098737486
87,1.162050981
88,1.160226937
89,1.162128821
90,1.13720307
91,1.140202666
92,1.140291198
93,1.128946259
94,1.133644862
95,1.138223694
96,1.173061733
97,1.177004471
98,1.180728951
99,1.190910404
100,1.191970944
101,1.196338651
102,1.178226653
103,1.174799091
104,1.172688305
105,1.079302701
106,1.081231266
107,1.08818378
108,1.114833901
109,1.112441185
110,1.118198662
111,1.102300266
112,1.10824425
113,1.105229273
114,1.152002963
115,1.14880341
116,1.153188518
117,1.123879217
118,1.131542733
119,1.138127197
120,1.154680977
121,1.159113592
122,1.166618303
123,1.153679932
124,1.151154173
125,1.151765501
126,1.135181389
127,1.144644869
128,1.13807463
129,1.162444988
130,1.165044536
131,1.16925132
132,1.177285431
133,1.17889444
134,1.192614592
135,1.208972497
136,1.20908815
137,1.224502425
138,1.186823304
139,1.180919567
140,1.186451569
141,1.206434393
142,1.197846999
143,1.199530635
144,1.182358449
145,1.181851681
146,1.184559946
147,1.080893793
148,1.072199346
149,1.082825971
150,1.103922722
151,1.098351444
152,1.107811273
153,1.120039021
154,1.110886105
155,1.122120899
156,1.135107392
157,1.126156565
158,1.14342463
159,1.194229901
160,1.348543651
161,1.576928927
162,1.168181138
163,1.162189539
164,1.167380075
165,1.168558665
166,1.164518544
167,1.173098111
168,1.081210009
169,1.081244144
170,1.075949555
171,1.120522029
172,1.125246053
173,1.130192498
174,1.117199336
175,1.116926363
176,1.114271824
177,1.122855821
178,1.134543978
179,1.145646179
180,1.210085134
181,1.217816498
182,1.217664031
183,1.226518698
184,1.225297077
185,1.236363213
186,1.199845188
187,1.198122648
188,1.197135603
189,1.107183567
190,1.114141361
191,1.111580573
192,1.136418244
193,1.134270924
194,1.133905151
195,1.134076976
196,1.131697861
197,1.129771421
198,1.140247534
199,1.144292348
200,1.146234496
201,1.149895417
202,1.15079602
203,1.15302737
204,1.144091291
205,1.1456567
206,1.146070624
207,1.157746516
208,1.156405227
209,1.157467382
210,1.493602932
211,1.47539135
212,1.487246156
213,1.837171725
214,1.850316292
215,1.849696433
216,1.827547175
217,1.8343349
218,1.872874849
219,1.970801762
220,1.98674524
221,2.012852561
222,2.162069401
223,2.096450394
224,2.034566338
225,1.943871731
226,1.908321413
227,1.857501696
228,1.705108432
229,1.707994996
230,1.735084447
231,1.429147693
232,1.399255969
233,1.389911109
234,1.674903668
235,1.718086629
236,1.715422799
237,2.375317086
238,2.207886703
239,2.265486532
240,2.266284752
241,2.322290208
242,2.401557791
243,4.535333261
244,4.421412638
245,4.155844476
246,1.930470615
247,1.942571795
248,1.902668572
249,1.462099239
250,1.455488163
251,1.459073208
252,2.125372724
253,2.234209878
254,2.290834163
255,1.330317334
256,1.302858213
257,1.307954247
258,1.132094265
259,1.138169217
260,1.136829787
261,1.183579747
262,1.205263721
263,1.251957865
264,1.337054884
265,1.344806913
266,1.351825303
267,1.708250553
268,1.692307792
269,1.697002458
270,1.394425527
271,1.363320688
272,1.327552115
273,3.254550015
274,3.123968437
275,2.954817506
276,2.679340015
277,2.565777302
278,2.423297718
279,1.106954556
280,1.107735368
281,1.109475155
282,1.549750507
283,1.501612985
284,1.454809237
285,1.208697586
286,1.203771163
287,1.20116964
288,1.296301321
289,1.276688687
290,1.277421575
291,1.173227113
292,1.172456405
293,1.174594119
294,1.349310021
295,1.392120504
296,1.453419185
297,1.291333418
298,1.308454238
299,1.337423422
300,1.099072788
301,1.104333167
302,1.103105982
303,1.177054144
304,1.202906859
305,1.234157846
306,1.777443033
307,1.749483158
308,1.757428174
309,1.718716229
310,1.759274842
311,1.809412096
312,1.204917485
313,1.200119579
314,1.201213869
315,3.041290374
316,2.991657202
317,2.899041846
318,2.752889971
319,2.702099117
320,2.579062021
321,1.11132267
322,1.110787326
323,1.118601091
324,1.333895198
325,1.323952175
326,1.353169583
327,1.152151512
328,1.157121276
329,1.170908268
330,1.22650194
331,1.21125364
332,1.222700364
333,1.274603666
334,1.308709084
335,1.299927334
336,1.31581215
337,1.44072049
338,1.499101968
339,1.169690949
340,1.171760399
341,1.180293865
342,1.170450797
343,1.167513312
344,1.169900701
345,1.178722612
346,1.178964179
347,1.191236475
348,1.312596225
349,1.336374492
350,1.349992242
351,1.333764468
352,1.373347528
353,1.406815714
354,1.220156133
355,1.214967521
356,1.209968456
357,2.712370527
358,2.728387205
359,2.662965168
360,1.424447261
361,1.371309844
362,1.323838188
363,1.103550991
364,1.103135683
365,1.111045823
366,1.15552029
367,1.156980903
368,1.161681874
369,1.146003225
370,1.145861934
371,1.155257055
372,1.197777918
373,1.210235776
374,1.233672843
375,1.208317957
376,1.209289894
377,1.205297639
378,1.184586999
379,1.188125474
380,1.185235578
381,1.151692494
382,1.149818441
383,1.162004689
384,1.192063242
385,1.204089289
386,1.204790536
387,1.218505819
388,1.218611833
389,1.238881089
390,1.163034712
391,1.163157884
392,1.165523932
393,1.179129263
394,1.178368923
395,1.179883103
396,1.207828702
397,1.202376008
398,1.205331932
399,3.578467357
400,3.275944064
401,3.121553844
402,1.137084983
403,1.140773165
404,1.148353015
405,1.133748427
406,1.129784752
407,1.169656448
408,1.254826863
409,1.274607904
410,1.286281537
411,1.191479852
412,1.188141455
413,1.204920243
414,1.237179883
415,1.237696766
416,1.247241598
417,1.323899037
418,1.320390567
419,1.333868355
420,1.433108697
421,1.39323651
422,1.30552967
423,1.161689457
424,1.158525361
425,1.15720177
426,1.127166523
427,1.124711111
428,1.133761106
429,1.154324399
430,1.158489424
431,1.16886139
432,1.207907949
433,1.205551145
434,1.211493959
435,1.24810535
436,1.258528513
437,1.283919544
438,1.223087333
439,1.234010074
440,1.243193383
441,2.597706906
442,2.644046775
443,2.73053591
444,1.489157192
445,1.431697437
446,1.40506315
447,1.120536496
448,1.124723646
449,1.121535167
450,1.165387413
451,1.154701367
452,1.157797251
453,1.143850938
454,1.145518423
455,1.145121535
456,1.239514288
457,1.239942808
458,1.246210838
459,1.211398063
460,1.211270314
461,1.207333796
462,1.374980572
463,1.381770619
464,1.424186569
465,1.508033878
466,1.54350217
467,1.555416813
468,1.819101688
469,1.838181513
470,1.863362021
471,2.33716318
472,2.25349212
473,2.203130728
474,1.821210324
475,1.796210628
476,1.77254179
477,1.64187179
478,1.635315062
479,1.635783411
480,1.707977962
481,1.734712584
482,1.756709353
483,1.438984399
484,1.409642848
485,1.388126961
486,1.445899016
487,1.458435773
488,1.480021927
489,2.056819275
490,2.179936937
491,2.368497086
492,2.864818306
493,3.000253227
494,3.188510072
495,1.785559839
496,1.818113732
497,1.821141631
498,1.616636547
499,1.611482193
500,1.624163457
501,1.537928393
502,1.525874069
503,1.560655043
504,1.66051935
505,1.660280954
506,1.633283589
507,1.40265946
508,1.398738238
509,1.390032835
510,1.152361275
511,1.152358306
512,1.157228161
513,1.286356509
514,1.310353152
515,1.338366873
516,1.710075824
517,1.750162579
518,1.747415144
519,1.662143281
520,1.675441717
521,1.686382421
522,1.66287011
523,1.656893737
524,1.638388039
525,2.633287728
526,2.636231345
527,2.67130341
528,2.614243222
529,2.511460395
530,2.393765781
531,1.125393654
532,1.123426554
533,1.126770749
534,1.719769434
535,1.705246873
536,1.673322463
537,1.553109515
538,1.537793219
539,1.511339568
540,1.563546903
541,1.5303545
542,1.489083209
543,1.152621497
544,1.148255166
545,1.146697293
546,1.117122384
547,1.130445352
548,1.134429594
549,1.163532002
550,1.192389945
551,1.256218107
552,1.301662655
553,1.291077096
554,1.276248165
555,1.240703159
556,1.292575719
557,1.479880573
558,1.862404164
559,1.85632532
560,1.877809603
561,2.316901533
562,2.401809141
563,2.388776919
564,2.224894359
565,2.184453085
566,2.186134563
567,2.394116068
568,2.368579172
569,2.343824787
570,1.963764563
571,1.973716996
572,1.992449864
573,1.091260945
574,1.090918647
575,1.091519977
576,1.478955481
577,1.489877098
578,1.566788173
579,1.500932841
580,1.499704157
581,1.503448876
582,1.829559563
583,1.783511806
584,1.770000338
585,1.81747732
586,1.739132348
587,1.653546756
588,1.421973771
589,1.438828329
590,1.468887165
591,1.170542462
592,1.17744051
593,1.179638526
594,1.159622905
595,1.158612882
596,1.159361814
597,1.182616735
598,1.179110248
599,1.194719615
600,1.217746741
601,1.232211273
602,1.2599892
603,1.890507881
604,1.830928988
605,1.743685785
606,1.272106849
