id_sample,TTI
0,0.990940143
1,0.995427863
2,1.000001516
3,1.131940625
4,1.130761835
5,1.150609629
6,1.093024882
7,1.10278885
8,1.10578243
9,1.124715687
10,1.129303744
11,1.141950905
12,1.271955345
13,1.289913906
14,1.299421792
15,1.338389465
16,1.327153987
17,1.324130141
18,1.195933237
19,1.213767671
20,1.23015197
21,1.056876539
22,1.071013183
23,1.079639554
24,1.21782383
25,1.234018287
26,1.251561614
27,1.17870916
28,1.176584027
29,1.181715877
30,1.170202359
31,1.184818818
32,1.209863282
33,1.163573059
34,1.169516423
35,1.189233906
36,1.177016942
37,1.180806922
38,1.199771917
39,1.139231978
40,1.136853015
41,1.141601671
42,1.006752628
43,1.004024316
44,1.007098698
45,1.093292889
46,1.099482957
47,1.109502576
48,1.091033668
49,1.093887507
50,1.098252321
51,1.137196738
52,1.141114662
53,1.158914616
54,1.173206402
55,1.190594646
56,1.206071935
57,1.313757432
58,1.332079987
59,1.367500775
60,1.143559362
61,1.139004123
62,1.138770737
63,1.004809309
64,1.006353136
65,1.007293529
66,1.092399245
67,1.092152325
68,1.09612336
69,1.128577831
70,1.128647683
71,1.139118465
72,1.114023515
73,1.12738467
74,1.159951044
75,1.100721395
76,1.11098449
77,1.122500424
78,1.149309981
79,1.160770722
80,1.154865165
81,1.180520633
82,1.186670792
83,1.186715848
84,1.095964973
85,1.090347175
86,1.088737486
87,1.152050981
88,1.150226937
89,1.152128821
90,1.12720307
91,1.130202666
92,1.130291198
93,1.118946259
94,1.123644862
95,1.128223694
96,1.163061733
97,1.167004471
98,1.170728951
99,1.180910404
100,1.181970944
101,1.186338651
102,1.168226653
103,1.164799091
104,1.162688305
105,1.069302701
106,1.071231266
107,1.07818378
108,1.104833901
109,1.102441185
110,1.108198662
111,1.092300266
112,1.09824425
113,1.095229273
114,1.142002963
115,1.13880341
116,1.143188518
117,1.113879217
118,1.121542733
119,1.128127197
120,1.144680977
121,1.149113592
122,1.156618303
123,1.143679932
124,1.141154173
125,1.141765501
126,1.125181389
127,1.134644869
128,1.12807463
129,1.152444988
130,1.155044536
131,1.15925132
132,1.167285431
133,1.16889444
134,1.182614592
135,1.198972497
136,1.19908815
137,1.214502425
138,1.176823304
139,1.170919567
140,1.176451569
141,1.196434393
142,1.187846999
143,1.189530635
144,1.172358449
145,1.171851681
146,1.174559946
147,1.070893793
148,1.062199346
149,1.072825971
150,1.093922722
151,1.088351444
152,1.097811273
153,1.110039021
154,1.100886105
155,1.112120899
156,1.125107392
157,1.116156565
158,1.13342463
159,1.184229901
160,1.338543651
161,1.566928927
162,1.158181138
163,1.152189539
164,1.157380075
165,1.158558665
166,1.154518544
167,1.163098111
168,1.071210009
169,1.071244144
170,1.065949555
171,1.110522029
172,1.115246053
173,1.120192498
174,1.107199336
175,1.106926363
176,1.104271824
177,1.112855821
178,1.124543978
179,1.135646179
180,1.200085134
181,1.207816498
182,1.207664031
183,1.216518698
184,1.215297077
185,1.226363213
186,1.189845188
187,1.188122648
188,1.187135603
189,1.097183567
190,1.104141361
191,1.101580573
192,1.126418244
193,1.124270924
194,1.123905151
195,1.124076976
196,1.121697861
197,1.119771421
198,1.130247534
199,1.134292348
200,1.136234496
201,1.139895417
202,1.14079602
203,1.14302737
204,1.134091291
205,1.1356567
206,1.136070624
207,1.147746516
208,1.146405227
209,1.147467382
210,1.483602932
211,1.46539135
212,1.477246156
213,1.827171725
214,1.840316292
215,1.839696433
216,1.817547175
217,1.8243349
218,1.862874849
219,1.960801762
220,1.97674524
221,2.002852561
222,2.152069401
223,2.086450394
224,2.024566338
225,1.933871731
226,1.898321413
227,1.847501696
228,1.695108432
229,1.697994996
230,1.725084447
231,1.419147693
232,1.389255969
233,1.379911109
234,1.664903668
235,1.708086629
236,1.705422799
237,2.365317086
238,2.197886703
239,2.255486532
240,2.256284752
241,2.312290208
242,2.391557791
243,4.525333261
244,4.411412638
245,4.145844476
246,1.920470615
247,1.932571795
248,1.892668572
249,1.452099239
250,1.445488163
251,1.449073208
252,2.115372724
253,2.224209878
254,2.280834163
255,1.320317334
256,1.292858213
257,1.297954247
258,1.122094265
259,1.128169217
260,1.126829787
261,1.173579747
262,1.195263721
263,1.241957865
264,1.327054884
265,1.334806913
266,1.341825303
267,1.698250553
268,1.682307792
269,1.687002458
270,1.384425527
271,1.353320688
272,1.317552115
273,3.244550015
274,3.113968437
275,2.944817506
276,2.669340015
277,2.555777302
278,2.413297718
279,1.096954556
280,1.097735368
281,1.099475155
282,1.539750507
283,1.491612985
284,1.444809237
285,1.198697586
286,1.193771163
287,1.19116964
288,1.286301321
289,1.266688687
290,1.267421575
291,1.163227113
292,1.162456405
293,1.164594119
294,1.339310021
295,1.382120504
296,1.443419185
297,1.281333418
298,1.298454238
299,1.327423422
300,1.089072788
301,1.094333167
302,1.093105982
303,1.167054144
304,1.192906859
305,1.224157846
306,1.767443033
307,1.739483158
308,1.747428174
309,1.708716229
310,1.749274842
311,1.799412096
312,1.194917485
313,1.190119579
314,1.191213869
315,3.031290374
316,2.981657202
317,2.889041846
318,2.742889971
319,2.692099117
320,2.569062021
321,1.10132267
322,1.100787326
323,1.108601091
324,1.323895198
325,1.313952175
326,1.343169583
327,1.142151512
328,1.147121276
329,1.160908268
330,1.21650194
331,1.20125364
332,1.212700364
333,1.264603666
334,1.298709084
335,1.289927334
336,1.30581215
337,1.43072049
338,1.489101968
339,1.159690949
340,1.161760399
341,1.170293865
342,1.160450797
343,1.157513312
344,1.159900701
345,1.168722612
346,1.168964179
347,1.181236475
348,1.302596225
349,1.326374492
350,1.339992242
351,1.323764468
352,1.363347528
353,1.396815714
354,1.210156133
355,1.204967521
356,1.199968456
357,2.702370527
358,2.718387205
359,2.652965168
360,1.414447261
361,1.361309844
362,1.313838188
363,1.093550991
364,1.093135683
365,1.101045823
