timestamp,TTI,car_count,speed
1546272600.0,1.08598,638.0,46.9981
1546273200.0,1.12628,530.0,45.2823
1546273800.0,1.07777,487.0,47.3563
1546274400.0,1.06748,323.0,47.8128
1546275000.0,1.0722,640.0,47.6021
1546275600.0,1.02608,495.0,49.742
1546276200.0,1.08278,493.0,47.1371
1546276800.0,0.987787,294.0,51.6702
1546277400.0,0.967085,284.0,52.7703
1546278000.0,0.979165,412.0,52.1245
1546278600.0,1.0063799999999998,182.0,50.7157
1546279200.0,0.971637,419.0,52.5291
1546279800.0,0.971404,229.0,52.5411
1546280400.0,1.01326,321.0,50.369
1546281000.0,0.995335,83.0,51.2533
1546281600.0,0.945828,181.0,53.9262
1546282200.0,0.977277,166.0,52.1389
1546282800.0,0.98845,291.0,51.6298
1546283400.0,0.960422,172.0,53.1407
1546284000.0,0.98517,78.0,51.7253
1546284600.0,0.937708,112.0,53.9665
1546285200.0,0.968883,132.0,52.6378
1546285800.0,0.98686,146.0,51.5693
1546286400.0,0.963374,158.0,52.9016
1546287000.0,1.0056,142.0,50.6571
1546287600.0,0.949854,178.0,53.7052
1546288200.0,0.997368,76.0,51.0455
1546288800.0,0.95504,72.0,52.7253
1546289400.0,0.948399,139.0,53.1151
1546290000.0,0.979817,99.0,51.9679
1546290600.0,0.968015,168.0,52.4493
1546291200.0,0.991455,155.0,51.38800000000001
1546291800.0,1.02117,80.0,49.9809
1546292400.0,1.0042799999999998,298.0,50.694
1546293000.0,0.986345,422.0,51.6745
1546293600.0,1.07634,506.0,46.815
1546294200.0,1.05543,610.0,47.9119
1546294800.0,1.04688,827.0,48.6217
1546295400.0,0.945917,582.0,53.8017
1546296000.0,0.988802,714.0,51.3327
1546296600.0,0.967422,879.0,52.4822
1546297200.0,0.966962,608.0,52.6044
1546297800.0,0.978648,913.0,51.9608
1546298400.0,0.936958,908.0,54.3904
1546299000.0,0.947828,761.0,53.7942
1546299600.0,1.03839,723.0,48.6872
1546300200.0,0.991293,813.0,51.3017
1546300800.0,0.990152,886.0,51.1799
1546301400.0,0.984665,1027.0,51.4983
1546302000.0,0.998814,945.0,51.0585
1546302600.0,0.974719,831.0,52.2267
1546303200.0,0.997483,755.0,50.9141
1546303800.0,0.940389,1097.0,54.2018
1546304400.0,1.01595,821.0,50.1989
1546305000.0,1.0125,895.0,50.4092
1546305600.0,1.02207,1204.0,49.9356
1546306200.0,1.0254299999999998,1042.0,49.7724
1546306800.0,1.0066700000000002,1002.0,50.6815
1546307400.0,1.02916,1158.0,49.592
1546308000.0,1.01781,1077.0,50.1455
1546308600.0,1.03321,1130.0,49.3986
1546309200.0,1.04663,935.0,48.7636
1546309800.0,1.0119,1179.0,50.4369
1546310400.0,1.05178,1102.0,48.5267
1546311000.0,1.0582,1063.0,48.2028
1546311600.0,1.00895,1273.0,50.5862
1546312200.0,1.10474,1203.0,46.1999
1546312800.0,1.04098,1474.0,49.0289
1546313400.0,1.02494,914.0,49.7973
1546314000.0,1.01045,1084.0,50.5107
