,timestamp,TTI,car_count,speed
0,1546272600.0,1.24548,281.0,39.0414
1,1546273200.0,1.25886,236.0,39.0188
2,1546273800.0,1.24712,426.0,39.0122
3,1546274400.0,1.23153,564.0,39.791
4,1546275000.0,1.19382,467.0,41.0479
5,1546275600.0,1.25199,710.0,39.2329
6,1546276200.0,1.2126700000000001,246.0,40.5051
7,1546276800.0,1.23114,434.0,39.6469
8,1546277400.0,1.16751,178.0,42.0497
9,1546278000.0,1.1788299999999998,187.0,41.5697
10,1546278600.0,1.13371,99.0,43.1126
11,1546279200.0,1.16636,274.0,42.0962
12,1546279800.0,1.13392,220.0,43.1307
13,1546280400.0,1.1524299999999998,111.0,42.3749
14,1546281000.0,1.09709,128.0,44.4959
15,1546281600.0,1.16095,107.0,42.2855
16,1546282200.0,1.16149,76.0,42.0027
17,1546282800.0,1.14265,67.0,42.4632
18,1546283400.0,1.02724,147.0,47.5475
19,1546284000.0,1.1470200000000002,58.0,42.6307
20,1546284600.0,1.16349,139.0,41.9203
21,1546285200.0,1.14924,92.0,41.8346
22,1546285800.0,1.1461700000000001,33.0,41.6635
23,1546286400.0,1.0877,112.0,44.1885
24,1546287000.0,1.0752899999999999,48.0,45.1243
25,1546287600.0,1.13129,219.0,42.4955
26,1546288200.0,1.1133600000000001,2.0,42.7619
27,1546288800.0,1.1996,179.0,39.9094
28,1546289400.0,1.13462,102.0,43.4299
29,1546290000.0,1.1172799999999998,94.0,43.8043
30,1546290600.0,1.18212,131.0,40.9925
31,1546291200.0,1.1173899999999999,96.0,43.3256
32,1546291800.0,1.11606,23.0,43.303999999999995
33,1546292400.0,1.19029,81.0,40.6288
34,1546293000.0,1.1424299999999998,103.0,42.0249
35,1546293600.0,1.14163,104.0,42.7444
36,1546294200.0,1.23759,212.0,39.1648
37,1546294800.0,1.1754799999999999,119.0,41.5526
38,1546295400.0,1.2587,163.0,38.9376
39,1546296000.0,1.31893,219.0,37.2418
40,1546296600.0,1.22831,204.0,39.9683
41,1546297200.0,1.17746,135.0,41.4087
42,1546297800.0,1.1922700000000002,313.0,40.8944
43,1546298400.0,1.1873200000000002,178.0,41.3699
44,1546299000.0,1.1882,387.0,41.3392
45,1546299600.0,1.2056200000000001,438.0,40.408
46,1546300200.0,1.2884200000000001,421.0,38.0549
47,1546300800.0,1.21095,446.0,40.5628
48,1546301400.0,1.2175200000000002,533.0,40.3225
49,1546302000.0,1.27502,608.0,38.3612
50,1546302600.0,1.2372100000000001,304.0,39.7018
51,1546303200.0,1.234,477.0,39.659
52,1546303800.0,1.2882,580.0,38.1101
53,1546304400.0,1.29718,767.0,37.8663
54,1546305000.0,1.2571299999999999,524.0,39.0727
55,1546305600.0,1.22471,680.0,40.1068
56,1546306200.0,1.2729,615.0,38.56800000000001
57,1546306800.0,1.18169,396.0,41.5669
58,1546307400.0,1.2203899999999999,418.0,39.952
59,1546308000.0,1.2779200000000002,572.0,38.4166
60,1546308600.0,1.24064,621.0,39.5203
61,1546309200.0,1.2764,563.0,38.4826
62,1546309800.0,1.18831,879.0,41.3354
63,1546310400.0,1.2587700000000002,1053.0,39.001
64,1546311000.0,1.22809,1162.0,39.9966
65,1546311600.0,1.18315,697.0,41.4408
66,1546312200.0,1.26251,1029.0,38.9062
67,1546312800.0,1.22012,642.0,40.2577
68,1546313400.0,1.20248,986.0,40.8482
69,1546314000.0,1.2474100000000001,910.0,39.3772
70,1546314600.0,1.2141600000000001,1165.0,40.4554
71,1546315200.0,1.1749100000000001,1094.0,41.8068
72,1546315800.0,1.2910700000000002,1057.0,38.0453
73,1546316400.0,1.26518,1363.0,38.8238
74,1546317000.0,1.28178,1238.0,38.3212
75,1546317600.0,1.2268299999999999,910.0,40.0377
76,1546318200.0,1.2514399999999999,885.0,39.2504
77,1546318800.0,1.2593,894.0,39.0053
78,1546319400.0,1.24865,872.0,39.3381
79,1546320000.0,1.29735,839.0,37.701
80,1546320600.0,2.2764,1271.0,21.5776
81,1546321200.0,2.88388,1924.0,17.0324
82,1546321800.0,3.85733,931.0,12.734000000000002
83,1546322400.0,4.44648,1582.0,11.0468
84,1546323000.0,3.8925099999999997,2252.0,12.6189
85,1546323600.0,2.5446,1216.0,19.3034
86,1546324200.0,1.2615,1480.0,38.9374
87,1546324800.0,1.3452899999999999,2366.0,36.512
88,1546325400.0,1.22669,1439.0,40.0423
89,1546326000.0,1.21767,1270.0,40.3387
90,1546326600.0,1.19071,1513.0,41.2521
91,1546327200.0,1.18287,2215.0,41.5256
92,1546327800.0,1.21259,1746.0,40.5076
93,1546328400.0,1.2676100000000001,1888.0,38.7495
94,1546329000.0,1.18818,1451.0,41.3399
95,1546329600.0,1.1937,1285.0,41.1489
96,1546330200.0,1.2664799999999998,1393.0,38.7841
97,1546330800.0,1.25125,1352.0,39.2563
98,1546331400.0,1.2108,2195.0,40.5675
99,1546332000.0,1.25139,1543.0,39.2516
100,1546332600.0,1.27694,1394.0,38.4664
101,1546333200.0,1.25195,1442.0,39.2344
102,1546333800.0,1.22145,1488.0,40.2139
103,1546334400.0,1.19478,2334.0,41.1118
104,1546335000.0,1.19207,2462.0,41.2051
105,1546335600.0,1.25435,2023.0,39.159
106,1546336200.0,1.22872,2090.0,39.9758
107,1546336800.0,1.15916,1590.0,42.3748
108,1546337400.0,1.20353,1398.0,40.8125
109,1546338000.0,1.25565,1410.0,39.1188
110,1546338600.0,1.22217,1308.0,40.1902
111,1546339200.0,1.21898,1286.0,40.2953
