timestamp,TTI,car_count,speed
1546272600.0,0.943645,554.0,48.9623
1546273200.0,0.946696,413.0,48.8045
1546273800.0,0.967945,246.0,47.7331
1546274400.0,0.959714,384.0,48.1425
1546275000.0,0.949151,552.0,48.6783
1546275600.0,0.944274,432.0,48.9297
1546276200.0,0.923251,297.0,50.0439
1546276800.0,0.90772,365.0,50.8764
1546277400.0,0.922105,255.0,50.1061
1546278000.0,0.903311,300.0,51.1486
1546278600.0,0.905945,244.0,50.9998
1546279200.0,0.91021,287.0,50.4905
1546279800.0,0.921557,373.0,49.4373
1546280400.0,0.939173,268.0,49.1955
1546281000.0,0.932295,190.0,49.5584
1546281600.0,0.911334,218.0,49.4564
1546282200.0,0.922079,161.0,49.2342
1546282800.0,0.955428,93.0,47.9535
1546283400.0,0.917915,185.0,47.6025
1546284000.0,0.934423,132.0,47.3786
1546284600.0,0.924415,149.0,49.6736
1546285200.0,0.8982190000000001,173.0,49.99100000000001
1546285800.0,0.990113,225.0,45.9225
1546286400.0,0.948231,226.0,48.7255
1546287000.0,0.903963,75.0,49.611
1546287600.0,0.886804,54.0,49.0113
1546288200.0,0.966205,75.0,45.6519
1546288800.0,0.956795,95.0,45.5015
1546289400.0,0.946698,70.0,46.4974
1546290000.0,0.903668,121.0,49.0033
1546290600.0,0.93687,251.0,49.2469
1546291200.0,0.895287,120.0,48.6516
1546291800.0,0.8913610000000001,443.0,49.6665
1546292400.0,0.955849,586.0,48.1553
1546293000.0,0.910169,531.0,50.7632
1546293600.0,0.956202,906.0,48.0672
1546294200.0,0.927313,1379.0,49.5647
1546294800.0,0.954633,1634.0,48.3987
1546295400.0,0.948994,1197.0,48.6864
1546296000.0,0.934451,1256.0,49.4441
1546296600.0,0.94594,1034.0,48.8435
1546297200.0,0.941374,1543.0,48.5537
1546297800.0,0.945359,1168.0,48.8736
1546298400.0,0.919908,1556.0,49.9637
1546299000.0,0.932099,1280.0,49.3102
1546299600.0,0.949132,1952.0,48.6793
1546300200.0,0.981335,2093.0,47.0819
1546300800.0,0.965897,1682.0,47.8343
1546301400.0,0.963758,1611.0,47.6904
1546302000.0,0.971029,1603.0,47.5815
1546302600.0,0.970804,1978.0,47.5925
1546303200.0,0.993748,1776.0,46.4937
1546303800.0,0.990229,2464.0,46.659
1546304400.0,0.983677,1658.0,46.9697
1546305000.0,0.984964,1916.0,46.9083
1546305600.0,1.01125,2419.0,45.6889
1546306200.0,0.997883,2359.0,46.3011
1546306800.0,1.00676,2490.0,45.8927
1546307400.0,1.01736,2207.0,45.4147
1546308000.0,1.0318200000000002,2976.0,44.7781
1546308600.0,0.993249,2832.0,46.5171
1546309200.0,1.01406,2243.0,45.5623
1546309800.0,1.00194,2568.0,46.1137
1546310400.0,1.01479,2266.0,45.5295
1546311000.0,1.01344,2506.0,45.5903
1546311600.0,1.02354,3097.0,45.1404
1546312200.0,1.08535,3490.0,42.5699
1546312800.0,1.12426,2929.0,41.0964
1546313400.0,1.07874,3066.0,42.8306
1546314000.0,1.06245,4671.0,43.4872
1546314600.0,1.09951,4160.0,42.0215
1546315200.0,1.01465,3771.0,45.5361
1546315800.0,1.09524,3393.0,42.1852
1546316400.0,1.0723,3353.0,43.0876
1546317000.0,1.30018,2957.0,35.5358
1546317600.0,1.04271,2976.0,44.3107
1546318200.0,1.06137,3299.0,43.5315
1546318800.0,1.02286,3216.0,45.1703
1546319400.0,1.01457,3106.0,45.5394
1546320000.0,0.996893,3640.0,46.347
1546320600.0,1.04552,4660.0,44.1915
1546321200.0,1.15216,5804.0,40.1011
1546321800.0,1.42987,4739.0,32.3128
1546322400.0,2.36916,4295.0,19.5018
1546323000.0,1.882,6084.0,24.5499
1546323600.0,1.75698,3661.0,26.3197
1546324200.0,1.47112,2441.0,31.4066
1546324800.0,1.06803,3099.0,43.2601
1546325400.0,1.04267,2913.0,44.3122
1546326000.0,1.14683,3840.0,40.2876
1546326600.0,1.15705,3126.0,39.9316
1546327200.0,1.61238,3952.0,28.6553
1546327800.0,1.36265,4127.0,33.9067
1546328400.0,1.16547,2555.0,39.6432
1546329000.0,0.999153,2671.0,46.2422
1546329600.0,1.09328,2493.0,42.2609
1546330200.0,1.01944,2691.0,45.3219
1546330800.0,1.18291,3007.0,39.0586
1546331400.0,1.09451,3542.0,42.2135
1546332000.0,1.04056,3044.0,44.4021
1546332600.0,1.05357,2934.0,43.8536
1546333200.0,1.03237,3252.0,44.7543
1546333800.0,1.09468,2283.0,42.207
1546334400.0,1.03788,1428.0,44.5168
1546335000.0,1.01298,1686.0,45.6108
1546335600.0,1.04734,1997.0,44.1146
1546336200.0,1.02273,2076.0,45.1763
1546336800.0,1.02123,1433.0,45.2424
1546337400.0,1.03231,1102.0,44.7571
1546338000.0,1.02995,1122.0,44.8597
1546338600.0,1.01242,1497.0,45.6363
1546339200.0,1.01751,1331.0,45.4082
1546339800.0,1.05085,1653.0,43.9672
1546340400.0,1.0799299999999998,1487.0,42.7832
1546341000.0,1.06026,1651.0,43.5773
1546341600.0,1.0767799999999998,1446.0,42.9086
1546342200.0,1.04505,1132.0,44.2115
1546342800.0,1.01659,1007.0,45.4491
1546343400.0,1.00811,1164.0,45.8312
1546344000.0,1.0323,1130.0,44.7573
1546344600.0,1.01504,1328.0,45.5186
1546345200.0,0.991645,1003.0,46.5923
1546345800.0,1.01688,1173.0,45.43600000000001
1546346400.0,1.01489,1354.0,45.525
1546347000.0,1.03554,1030.0,44.6173
1546347600.0,1.04336,1066.0,44.2828
1546348200.0,1.02785,1106.0,44.9513
1546348800.0,1.02075,1220.0,45.2639
1546349400.0,1.00849,1130.0,45.8141
1546350000.0,0.995482,1031.0,46.4127
1546350600.0,0.98806,1275.0,46.7614
1546351200.0,1.0237,1569.0,45.1334
1546351800.0,1.01323,845.0,45.5997
