,timestamp,TTI,car_count,speed
0,1546272600.0,1.2054,1249.0,59.7347
1,1546273200.0,1.15301,1681.0,62.449
2,1546273800.0,1.16649,1838.0,61.7272
3,1546274400.0,1.1807299999999998,1622.0,60.9831
4,1546275000.0,1.202,1777.0,59.9037
5,1546275600.0,1.18198,1521.0,60.9183
6,1546276200.0,1.20954,1886.0,59.5302
7,1546276800.0,1.1685299999999998,1523.0,61.6195
8,1546277400.0,1.17467,1300.0,61.2974
9,1546278000.0,1.13694,1529.0,63.3316
10,1546278600.0,1.1341,1043.0,63.4902
11,1546279200.0,1.09296,956.0,65.8801
12,1546279800.0,1.12432,1069.0,64.0426
13,1546280400.0,1.10053,910.0,65.4269
14,1546281000.0,1.10697,1246.0,65.046
15,1546281600.0,1.08887,783.0,66.1274
16,1546282200.0,1.08607,862.0,66.2979
17,1546282800.0,1.10257,940.0,65.3057
18,1546283400.0,1.08891,874.0,66.1249
19,1546284000.0,1.0803399999999999,769.0,66.6497
20,1546284600.0,1.10017,401.0,65.4485
21,1546285200.0,1.08039,618.0,66.6468
22,1546285800.0,1.0769600000000001,601.0,66.8589
23,1546286400.0,1.07419,556.0,67.0311
24,1546287000.0,1.02957,505.0,69.936
25,1546287600.0,1.04893,707.0,68.6455
26,1546288200.0,1.0576,512.0,68.083
27,1546288800.0,1.04664,505.0,68.7957
28,1546289400.0,1.03568,355.0,69.524
29,1546290000.0,1.06857,415.0,67.3838
30,1546290600.0,1.02399,529.0,70.3172
31,1546291200.0,1.04025,384.0,69.2183
32,1546291800.0,1.0262200000000001,548.0,70.1646
33,1546292400.0,1.035,574.0,69.5693
34,1546293000.0,1.10184,372.0,65.34899999999999
35,1546293600.0,1.15642,296.0,62.265
36,1546294200.0,1.03704,388.0,69.4325
37,1546294800.0,1.05155,664.0,68.4744
38,1546295400.0,1.10258,433.0,65.3052
39,1546296000.0,1.04997,493.0,68.5778
40,1546296600.0,1.05706,421.0,68.1178
41,1546297200.0,1.06493,528.0,67.61399999999999
42,1546297800.0,1.08332,821.0,66.4666
43,1546298400.0,1.0578299999999998,654.0,68.0681
44,1546299000.0,1.0645799999999999,399.0,67.6366
45,1546299600.0,1.03975,432.0,69.2514
46,1546300200.0,1.0408899999999999,540.0,69.1756
47,1546300800.0,1.0517100000000001,742.0,68.4644
48,1546301400.0,1.06334,563.0,67.7152
49,1546302000.0,1.0597299999999998,564.0,67.946
50,1546302600.0,1.05597,553.0,68.1876
51,1546303200.0,1.1059999999999999,821.0,65.1037
52,1546303800.0,1.04572,895.0,68.8565
53,1546304400.0,1.06346,645.0,67.7078
54,1546305000.0,1.1521,708.0,62.4984
55,1546305600.0,1.11932,892.0,64.3288
56,1546306200.0,1.1114700000000002,833.0,64.7832
57,1546306800.0,1.1263299999999998,846.0,63.9281
58,1546307400.0,1.12287,1071.0,64.125
59,1546308000.0,1.12992,1107.0,63.725
60,1546308600.0,1.18346,960.0,60.8422
61,1546309200.0,1.16006,954.0,62.0694
62,1546309800.0,1.1140700000000001,828.0,64.6319
63,1546310400.0,1.26736,715.0,56.8248
64,1546311000.0,1.8486799999999999,1145.0,38.9845
65,1546311600.0,1.54693,1979.0,46.5805
66,1546312200.0,1.3208,1460.0,54.5156
67,1546312800.0,1.16198,1304.0,61.9671
68,1546313400.0,1.1697600000000001,1285.0,61.5548
69,1546314000.0,1.13458,1820.0,63.4633
70,1546314600.0,1.1759700000000002,1462.0,61.2295
71,1546315200.0,1.16619,1125.0,61.7433
72,1546315800.0,1.16231,1544.0,61.9495
73,1546316400.0,1.16276,1341.0,61.9254
74,1546317000.0,1.17879,1570.0,61.0834
75,1546317600.0,1.11658,1464.0,64.4865
76,1546318200.0,1.10541,1514.0,65.1383
77,1546318800.0,1.16157,870.0,61.9888
78,1546319400.0,1.10155,1077.0,65.3665
79,1546320000.0,1.1307200000000002,1334.0,63.6801
80,1546320600.0,1.10776,1404.0,64.9998
81,1546321200.0,1.19631,1580.0,60.1888
82,1546321800.0,1.1964299999999999,1550.0,60.1826
83,1546322400.0,1.2605600000000001,1369.0,57.1208
84,1546323000.0,1.28951,1505.0,55.8387
85,1546323600.0,1.3652600000000001,2034.0,52.7403
86,1546324200.0,1.4236,1518.0,50.5792
87,1546324800.0,1.3775600000000001,1588.0,52.2697
88,1546325400.0,1.5008700000000001,2083.0,47.975
89,1546326000.0,1.53054,1910.0,47.045
90,1546326600.0,1.45981,1929.0,49.3246
91,1546327200.0,1.40916,1781.0,51.1252
92,1546327800.0,1.31112,1883.0,54.9184
93,1546328400.0,1.3622299999999998,1819.0,52.8865
94,1546329000.0,1.54819,1990.0,46.5425
95,1546329600.0,1.6042100000000001,1366.0,44.9092
96,1546330200.0,1.52966,1419.0,47.1554
