timestamp,TTI,car_count,speed
1575129600.0,1.21557,5.0,32.9914
1575130200.0,1.19879,8.0,33.4532
1575130800.0,1.06595,6.0,37.6222
1575131400.0,1.22748,2.0,32.6715
1575132000.0,1.11576,8.0,35.9682
1575132600.0,1.03108,8.0,38.9413
1575133200.0,0.996893,3.0,40.4259
1575133800.0,1.16385,3.0,34.5142
1575134400.0,1.27634,2.0,31.5581
1575135000.0,1.05042,1.0,38.2195
1575135600.0,1.0598,3.0,38.0248
1575136200.0,1.00968,3.0,39.7189
1575136800.0,1.15384,1.0,34.9504
1575137400.0,1.34362,2.0,30.1287
1575138000.0,1.01385,2.0,39.8017
1575138600.0,1.04532,1.0,38.6203
1575139200.0,1.02164,1.0,39.7224
1575140400.0,0.941147,1.0,42.9568
1575141000.0,1.0489700000000002,1.0,38.1076
1575141600.0,1.12578,1.0,35.9898
1575142200.0,1.38527,2.0,28.0604
1575142800.0,1.03575,1.0,40.0332
1575143400.0,1.07722,1.0,38.0353
1575144000.0,1.03766,1.0,39.4518
1575144600.0,0.760048,1.0,49.2247
1575145200.0,0.758887,1.0,49.3
1575145800.0,0.758887,1.0,49.3
1575147600.0,1.11925,2.0,34.388000000000005
1575148200.0,1.15047,2.0,35.5368
1575148800.0,1.01834,7.0,39.7589
1575149400.0,1.19108,6.0,33.8253
1575150000.0,1.06248,7.0,38.0021
1575150600.0,1.08798,13.0,37.1637
1575151200.0,1.09735,30.0,36.5458
1575151800.0,1.3415700000000002,40.0,29.893
1575152400.0,1.35339,39.0,29.6318
1575153000.0,1.46966,43.0,27.2876
1575153600.0,1.2997,22.0,30.8561
1575154200.0,1.23021,22.0,32.599000000000004
1575154800.0,1.17395,18.0,34.152
1575155400.0,1.29011,40.0,31.0853
1575156000.0,1.29141,51.0,31.054
1575156600.0,1.34808,35.0,29.7487
1575157200.0,1.35955,49.0,29.4977
1575157800.0,1.3656,31.0,29.3669
1575158400.0,1.32868,34.0,30.1829
1575159000.0,1.29715,33.0,30.9167
1575159600.0,1.25644,31.0,31.9184
1575160200.0,1.34689,32.0,29.7749
1575160800.0,1.38827,24.0,28.8874
1575161400.0,1.4923799999999998,49.0,26.8722
1575162000.0,1.42209,26.0,28.2005
1575162600.0,1.29528,29.0,30.9613
1575163200.0,1.32864,53.0,30.184
1575163800.0,1.49959,61.0,26.7429
1575164400.0,1.6837799999999998,46.0,23.8175
1575165000.0,1.8746,65.0,21.393
1575165600.0,1.82558,52.0,21.9675
