,timestamp,TTI,car_count,speed
0,1546272600.0,1.05131,930.0,68.9525
1,1546273200.0,1.06889,1164.0,67.8187
2,1546273800.0,1.0302799999999999,1118.0,70.3603
3,1546274400.0,1.08523,1121.0,66.7975
4,1546275000.0,1.07913,1439.0,67.1753
5,1546275600.0,1.05146,1320.0,68.943
6,1546276200.0,1.04241,861.0,69.5736
7,1546276800.0,1.05036,976.0,69.0149
8,1546277400.0,1.01242,651.0,71.601
9,1546278000.0,1.12667,1055.0,64.3403
10,1546278600.0,1.02834,1042.0,70.493
11,1546279200.0,1.01725,860.0,71.2614
12,1546279800.0,1.10123,830.0,65.8268
13,1546280400.0,1.13052,682.0,64.1215
14,1546281000.0,1.04261,611.0,69.5281
15,1546281600.0,1.05694,622.0,68.4364
16,1546282200.0,1.0861399999999999,530.0,66.7413
17,1546282800.0,1.14814,398.0,63.1372
18,1546283400.0,1.32394,463.0,54.7537
19,1546284000.0,1.2263700000000002,609.0,59.1098
20,1546284600.0,1.02264,336.0,70.88600000000002
21,1546285200.0,1.09533,459.0,66.0379
22,1546285800.0,1.09866,246.0,65.9808
23,1546286400.0,1.09848,405.0,65.9821
24,1546287000.0,1.03414,470.0,70.0972
25,1546287600.0,1.08114,651.0,66.9046
26,1546288200.0,1.08238,361.0,66.828
27,1546288800.0,1.0177200000000002,315.0,71.2285
28,1546289400.0,1.0396100000000001,250.0,69.7289
29,1546290000.0,1.03809,327.0,69.8305
30,1546290600.0,1.0985200000000002,399.0,65.8465
31,1546291200.0,1.3765,347.0,52.5488
32,1546291800.0,1.31043,138.0,55.1982
33,1546292400.0,1.0436,462.0,69.4623
34,1546293000.0,1.0469,322.0,69.2428
35,1546293600.0,1.0425799999999998,627.0,69.5303
36,1546294200.0,1.02231,429.0,70.9084
37,1546294800.0,1.06131,626.0,67.8235
38,1546295400.0,1.0421799999999999,584.0,69.557
39,1546296000.0,1.1112600000000001,691.0,65.2329
40,1546296600.0,1.05792,748.0,68.5531
41,1546297200.0,1.03914,663.0,69.7603
42,1546297800.0,1.10962,938.0,65.329
43,1546298400.0,1.0549600000000001,728.0,68.5617
44,1546299000.0,1.04742,742.0,69.2084
45,1546299600.0,1.05247,917.0,68.8768
46,1546300200.0,1.0570899999999999,1069.0,68.5757
47,1546300800.0,1.04387,648.0,69.4443
48,1546301400.0,1.04735,1071.0,69.2131
49,1546302000.0,1.0368899999999999,1222.0,69.9113
50,1546302600.0,1.06035,1081.0,68.3646
51,1546303200.0,1.06235,1346.0,68.2362
52,1546303800.0,1.09456,967.0,66.2281
53,1546304400.0,1.0522,1435.0,68.89399999999999
54,1546305000.0,1.09986,1082.0,66.0003
55,1546305600.0,1.1094899999999999,1315.0,65.3371
56,1546306200.0,1.05431,1192.0,68.7561
57,1546306800.0,1.1076,1392.0,65.4482
58,1546307400.0,1.11235,1658.0,65.1988
59,1546308000.0,1.0848,1193.0,66.8857
60,1546308600.0,1.10304,1353.0,65.7186
61,1546309200.0,1.0972899999999999,1295.0,66.0632
62,1546309800.0,1.0902100000000001,2000.0,66.5227
63,1546310400.0,1.0994899999999999,1604.0,65.9312
64,1546311000.0,1.13701,1465.0,63.7554
65,1546311600.0,1.14446,1824.0,63.3403
66,1546312200.0,1.17218,1760.0,61.8427
67,1546312800.0,1.1467100000000001,2036.0,63.3035
68,1546313400.0,1.12284,2775.0,64.56
69,1546314000.0,1.1611,2299.0,62.2943
70,1546314600.0,1.19521,2109.0,60.6482
71,1546315200.0,1.09484,2105.0,66.2109
72,1546315800.0,1.1358700000000002,2342.0,63.8195
73,1546316400.0,1.14134,3714.0,63.5405
74,1546317000.0,1.19343,4628.0,60.7695
75,1546317600.0,1.25725,2552.0,57.683
76,1546318200.0,1.2082700000000002,1904.0,60.0231
77,1546318800.0,1.12289,1778.0,64.5572
78,1546319400.0,1.08856,1517.0,66.5933
79,1546320000.0,1.06566,1690.0,68.0238
80,1546320600.0,1.14349,1958.0,63.3943
81,1546321200.0,1.10512,2401.0,65.6258
82,1546321800.0,1.24054,2198.0,58.4345
83,1546322400.0,1.1866,2500.0,61.091
84,1546323000.0,1.18547,2364.0,61.1494
85,1546323600.0,1.14821,2136.0,63.1334
86,1546324200.0,1.1517,2311.0,62.9424
87,1546324800.0,1.1379,3073.0,63.7057
88,1546325400.0,1.3251899999999999,2165.0,54.7018
89,1546326000.0,1.3333700000000002,2379.0,54.2404
90,1546326600.0,1.21945,2352.0,59.4728
91,1546327200.0,1.17979,2214.0,61.4437
92,1546327800.0,1.042,2612.0,69.6328
93,1546328400.0,1.09843,2500.0,66.0557
94,1546329000.0,1.07559,2801.0,67.4891
95,1546329600.0,1.11667,2046.0,64.9465
96,1546330200.0,1.12575,1958.0,64.393
97,1546330800.0,1.10798,2262.0,65.4863
98,1546331400.0,1.136,2192.0,63.8124
99,1546332000.0,1.1364299999999998,2435.0,63.8468
100,1546332600.0,1.18523,2432.0,61.1614
101,1546333200.0,1.12517,2726.0,64.4264
102,1546333800.0,1.14582,2807.0,63.2651
103,1546334400.0,1.20287,2818.0,60.2925
104,1546335000.0,1.19999,4133.0,60.4073
105,1546335600.0,1.38371,3849.0,52.3863
106,1546336200.0,1.52053,2547.0,47.67
107,1546336800.0,1.5628799999999998,1910.0,46.4193
108,1546337400.0,1.26196,1930.0,57.5462
109,1546338000.0,1.13247,1664.0,64.01100000000001
110,1546338600.0,1.1379299999999999,1839.0,63.7041
111,1546339200.0,1.1973200000000002,1788.0,60.5979
112,1546339800.0,1.10685,1400.0,65.4928
113,1546340400.0,1.08851,1958.0,66.5963
114,1546341000.0,1.1242299999999998,2192.0,64.4801
115,1546341600.0,1.1065,1898.0,65.5134
116,1546342200.0,1.12581,1651.0,64.3899
117,1546342800.0,1.19684,2038.0,60.5681
