timestamp,TTI,car_count,speed
1575129600.0,1.12881,41.0,42.1757
1575130200.0,1.10932,153.0,42.917
1575130800.0,1.08546,200.0,43.8603
1575131400.0,1.10094,57.0,43.2435
1575132000.0,1.04511,16.0,45.5536
1575132600.0,1.04978,32.0,45.3511
1575133200.0,1.04662,17.0,45.4877
1575133800.0,1.06084,25.0,44.8781
1575134400.0,1.0639,18.0,44.7489
1575135000.0,1.08055,27.0,44.0593
1575135600.0,1.12081,8.0,41.7924
1575136200.0,1.0712,4.0,44.1025
1575136800.0,1.03005,39.0,46.0886
1575137400.0,1.06194,1.0,43.4286
1575138000.0,1.04155,5.0,43.2241
1575138600.0,1.08384,6.0,42.9492
1575139200.0,1.05785,9.0,43.3619
1575139800.0,1.03986,31.0,44.9658
1575140400.0,1.08687,4.0,42.3498
1575141000.0,1.04766,4.0,45.3715
1575141600.0,1.0650700000000002,5.0,43.7002
1575142200.0,1.07796,7.0,43.7671
1575142800.0,1.00195,5.0,44.8527
1575143400.0,1.05184,1.0,42.9981
1575144000.0,1.01471,22.0,45.4065
1575144600.0,1.08526,5.0,42.1904
1575145200.0,1.06033,18.0,42.6664
1575145800.0,1.03172,8.0,46.13
1575146400.0,1.07308,41.0,44.0944
1575147000.0,1.1174,35.0,40.7803
1575147600.0,1.03368,8.0,43.1779
1575148200.0,1.1072,113.0,41.4078
1575148800.0,1.07123,115.0,44.4428
1575149400.0,1.0229700000000002,182.0,44.8272
1575150000.0,1.06277,341.0,43.611
1575150600.0,1.04102,365.0,42.9298
1575151200.0,1.0267700000000002,741.0,46.3674
1575151800.0,1.04884,860.0,45.3918
1575152400.0,1.01355,1600.0,46.9723
1575153000.0,1.04513,1938.0,45.5527
1575153600.0,1.07615,2003.0,44.2398
1575154200.0,1.0719299999999998,1687.0,44.414
1575154800.0,1.10116,922.0,43.235
1575155400.0,1.04631,804.0,45.1538
1575156000.0,1.0496,557.0,45.3588
1575156600.0,1.06982,914.0,44.5016
1575157200.0,1.06909,935.0,44.5318
1575157800.0,1.11489,1014.0,42.7023
1575158400.0,1.15155,763.0,41.3431
1575159000.0,1.17103,785.0,40.6551
1575159600.0,1.13351,837.0,42.00100000000001
1575160200.0,1.10483,944.0,43.0912
1575160800.0,1.14735,748.0,41.4945
1575161400.0,1.11995,726.0,42.5096
1575162000.0,1.10113,1068.0,43.236
1575162600.0,1.09891,1208.0,43.3234
1575163200.0,1.11122,983.0,42.8435
1575163800.0,1.11579,1145.0,42.6678
1575164400.0,1.11962,1034.0,42.5218
1575165000.0,1.1483,1429.0,41.4601
1575165600.0,1.16637,1495.0,40.8178
1575166200.0,1.13376,1917.0,41.9916
1575166800.0,1.17208,1945.0,40.6189
1575167400.0,1.15947,2124.0,41.0604
1575168000.0,1.16736,2468.0,40.7831
1575168600.0,1.15218,1273.0,41.3202
1575169200.0,1.17464,1029.0,40.5302
1575169800.0,1.16193,1422.0,40.9738
1575170400.0,1.1452,983.0,41.5724
1575171000.0,1.14363,1466.0,41.6293
1575171600.0,1.1530200000000002,1114.0,41.2902
1575172200.0,1.16107,2003.0,41.0041
1575172800.0,1.16576,1570.0,40.8392
1575173400.0,1.13551,1312.0,41.9269
1575174000.0,1.1479,2208.0,41.4744
1575174600.0,1.16173,2087.0,40.9808
1575175200.0,1.14207,1723.0,41.6862
1575175800.0,1.16188,1951.0,40.9755
1575176400.0,1.18421,1484.0,40.2028
1575177000.0,1.19691,1394.0,39.776
1575177600.0,1.199,1842.0,39.7068
1575178200.0,1.21982,1717.0,39.029
1575178800.0,1.18916,1631.0,40.0354
1575179400.0,1.1816,2497.0,40.2915
1575180000.0,1.18616,1262.0,40.1367
1575180600.0,1.21725,2042.0,39.1114
1575181200.0,1.24174,1670.0,38.3401
1575181800.0,1.26081,1808.0,37.7603
1575182400.0,1.22054,2025.0,39.006
1575183000.0,1.27536,2569.0,37.3295
1575183600.0,1.33802,2192.0,35.5813
1575184200.0,1.4532,1541.0,32.7611
1575184800.0,1.25064,1792.0,38.0673
