timestamp,TTI,car_count,speed
1575129600.0,1.15923,81.0,43.9603
1575130200.0,1.1458700000000002,107.0,44.4727
1575130800.0,1.16715,62.0,43.6619
1575131400.0,1.1471,50.0,44.425
1575132000.0,1.12198,47.0,45.4196
1575132600.0,1.16135,50.0,43.8799
1575133200.0,1.13799,55.0,44.7806
1575133800.0,1.13323,56.0,44.9685
1575134400.0,1.12002,34.0,45.4992
1575135000.0,1.14206,18.0,44.6212
1575135600.0,1.10646,17.0,46.0568
1575136200.0,1.1803,14.0,43.2433
1575136800.0,1.14599,5.0,44.4682
1575137400.0,1.10064,42.0,46.3001
1575138000.0,1.06611,14.0,47.805
1575138600.0,1.13284,43.0,44.9867
1575139200.0,1.17419,28.0,43.4002
1575139800.0,1.1338,7.0,45.1431
1575140400.0,1.11355,22.0,45.8183
1575141000.0,1.09437,18.0,46.5822
1575141600.0,1.13981,42.0,44.7092
1575142200.0,1.09251,14.0,46.6448
1575142800.0,1.16321,7.0,43.9249
1575143400.0,1.07428,39.0,47.4363
1575144000.0,1.09143,37.0,46.6911
1575144600.0,1.11234,11.0,45.8216
1575145200.0,1.09985,8.0,46.3555
1575145800.0,1.04515,15.0,48.7172
1575146400.0,1.13592,10.0,44.9343
1575147000.0,1.13396,3.0,45.2505
1575147600.0,1.16078,22.0,43.9476
1575148200.0,1.09053,55.0,46.1574
1575148800.0,1.08655,49.0,47.5356
1575149400.0,1.06516,8.0,48.0169
1575150000.0,1.06073,19.0,48.3098
1575150600.0,1.03578,5.0,49.2819
1575151200.0,1.14339,47.0,44.7123
1575151800.0,1.10722,51.0,46.1965
1575152400.0,1.12349,11.0,45.4476
1575153000.0,1.11654,41.0,45.7256
1575153600.0,1.10959,56.0,44.9787
1575154200.0,1.07515,53.0,47.319
1575154800.0,1.10374,62.0,45.8681
1575155400.0,1.1243299999999998,38.0,45.3249
1575156000.0,1.16872,72.0,42.8543
1575156600.0,1.10705,74.0,46.032
1575157200.0,1.06987,106.0,47.6343
1575157800.0,1.03661,114.0,49.1604
1575158400.0,1.02831,180.0,49.5568
1575159000.0,1.071,88.0,47.5842
1575159600.0,1.0606,83.0,48.0503
1575160200.0,1.08515,125.0,47.0018
1575160800.0,1.07135,194.0,47.5688
1575161400.0,1.0715,234.0,47.5596
1575162000.0,1.04922,101.0,48.5695
1575162600.0,1.07339,193.0,47.4757
1575163200.0,1.11616,89.0,45.6567
1575163800.0,1.14127,108.0,44.6519
1575164400.0,1.12417,126.0,45.3314
1575165000.0,1.09484,138.0,46.5456
1575165600.0,1.08962,194.0,46.7686
1575166200.0,1.09739,129.0,46.4375
1575166800.0,1.12576,160.0,45.2673
1575167400.0,1.15011,293.0,44.3089
1575168000.0,1.16041,200.0,43.9155
1575168600.0,1.11005,248.0,45.9078
1575169200.0,1.12269,254.0,45.3908
1575169800.0,1.14851,89.0,44.3703
1575170400.0,1.1733,115.0,43.4329
1575171000.0,1.18671,67.0,42.9422
1575171600.0,1.16229,159.0,43.8444
1575172200.0,1.15898,120.0,43.9695
1575172800.0,1.16455,227.0,43.7592
1575173400.0,1.1457,129.0,44.4792
1575174000.0,1.13859,177.0,44.7572
1575174600.0,1.16054,297.0,43.9106
1575175200.0,1.14214,217.0,44.6179
1575175800.0,1.1358,248.0,44.8671
1575176400.0,1.14508,74.0,44.5033
1575177000.0,1.1129,229.0,45.7902
1575177600.0,1.11493,139.0,45.7069
1575178200.0,1.13151,124.0,45.0371
1575178800.0,1.14612,241.0,44.463
1575179400.0,1.20108,132.0,42.4283
1575180000.0,1.1859,219.0,42.9715
1575180600.0,1.13958,167.0,44.7183
1575181200.0,1.15594,156.0,44.0852
1575181800.0,1.18077,226.0,43.1582
1575182400.0,1.1438700000000002,173.0,44.5505
1575183000.0,1.13509,185.0,44.8952
1575183600.0,1.1889299999999998,264.0,42.8619
1575184200.0,1.2376200000000002,173.0,41.1758
1575184800.0,1.22965,440.0,41.4425
1575185400.0,1.21505,252.0,41.9406
1575186000.0,1.1997799999999998,311.0,42.4742
1575186600.0,1.20984,232.0,42.1211
1575187200.0,1.2068,291.0,42.2273
1575187800.0,1.24262,239.0,41.0101
1575188400.0,1.21291,218.0,42.0147
1575189000.0,1.19643,208.0,42.5935
1575189600.0,1.23138,321.0,41.2393
1575190200.0,1.29803,182.0,39.1567
1575190800.0,1.23406,135.0,41.1864
1575191400.0,1.25692,163.0,40.4375
1575192000.0,1.26204,202.0,40.2733
1575192600.0,1.33911,201.0,37.9556
1575193200.0,1.24661,246.0,40.772
1575193800.0,1.23079,317.0,41.2959
1575194400.0,1.21331,221.0,41.8909
1575195000.0,1.28815,238.0,39.457
1575195600.0,1.28304,382.0,39.6143
1575196200.0,1.27877,180.0,39.7464
1575196800.0,1.33132,120.0,38.1777
1575197400.0,1.59179,216.0,31.9305
1575198000.0,1.44957,144.0,35.0632
1575198600.0,1.34735,307.0,37.7234
1575199200.0,1.33702,70.0,38.0148
1575199800.0,1.27194,242.0,39.9599
1575200400.0,1.23584,136.0,41.1271
1575201000.0,1.18795,137.0,42.7852
1575201600.0,1.19579,148.0,42.5046
1575202200.0,1.24472,145.0,40.8338
1575202800.0,1.22118,196.0,41.6208
1575203400.0,1.19829,108.0,42.4159
1575204000.0,1.19777,203.0,42.4342
1575204600.0,1.21844,126.0,41.7145
1575205200.0,1.2525700000000002,139.0,40.5778
