timestamp,TTI,car_count,speed
1575129600.0,1.10663,96.0,44.6113
1575130200.0,1.09531,88.0,45.0723
1575130800.0,1.1145,142.0,44.2963
1575131400.0,1.11193,75.0,44.3988
1575132000.0,1.0849,43.0,45.505
1575132600.0,1.0959299999999998,71.0,45.0469
1575133200.0,1.09945,76.0,44.9028
1575133800.0,1.1049,78.0,44.6813
1575134400.0,1.09627,61.0,45.033
1575135000.0,1.07237,53.0,46.0367
1575135600.0,1.09971,39.0,44.8919
1575136200.0,1.1096700000000002,19.0,44.4893
1575136800.0,1.07932,33.0,45.7403
1575137400.0,1.07081,29.0,46.1035
1575138000.0,1.06239,29.0,46.467
1575138600.0,1.05135,15.0,46.9559
1575139200.0,1.06789,26.0,46.2296
1575139800.0,1.09303,16.0,45.1816
1575140400.0,1.09768,32.0,45.0042
1575141000.0,1.1128,27.0,44.364
1575141600.0,1.09402,21.0,45.1256
1575142200.0,1.10189,17.0,44.8114
1575142800.0,1.09715,11.0,44.9968
1575143400.0,1.08791,7.0,45.3785
1575144000.0,1.10851,20.0,44.6013
1575144600.0,1.11192,5.0,44.4169
1575145200.0,1.08161,10.0,45.6502
1575145800.0,1.13603,17.0,43.5354
1575146400.0,1.0626799999999998,22.0,46.4264
1575147000.0,1.31524,22.0,37.5629
1575147600.0,1.26342,4.0,38.9793
1575148200.0,1.11601,11.0,44.3224
1575148800.0,1.18231,18.0,41.8108
1575149400.0,1.20529,19.0,40.9603
1575150000.0,1.13968,28.0,43.223
1575150600.0,1.11415,40.0,44.1211
1575151200.0,1.1013700000000002,39.0,44.8233
1575151800.0,1.0820299999999998,28.0,45.622
1575152400.0,1.09406,63.0,45.1228
1575153000.0,1.06924,56.0,46.1699
1575153600.0,1.06681,43.0,46.2714
1575154200.0,1.09127,80.0,45.2304
1575154800.0,1.09133,34.0,45.237
1575155400.0,1.07881,68.0,45.7243
1575156000.0,1.0698299999999998,83.0,46.1168
1575156600.0,1.08155,67.0,45.644
1575157200.0,1.08701,98.0,45.4128
1575157800.0,1.0685,82.0,46.1831
1575158400.0,1.09259,64.0,45.1079
1575159000.0,1.09916,96.0,44.9135
1575159600.0,1.12101,107.0,44.0355
1575160200.0,1.11853,137.0,44.1012
1575160800.0,1.10478,94.0,44.6859
1575161400.0,1.1307,75.0,43.6605
1575162000.0,1.13125,88.0,43.6406
1575162600.0,1.11304,109.0,44.3543
1575163200.0,1.14155,96.0,43.2466
1575163800.0,1.12971,78.0,43.6999
1575164400.0,1.14675,112.0,43.0505
1575165000.0,1.18908,99.0,41.5182
1575165600.0,1.1811200000000002,87.0,41.798
1575166200.0,1.15786,111.0,42.6374
1575166800.0,1.13107,90.0,43.6473
1575167400.0,1.1681700000000002,103.0,42.2613
1575168000.0,1.14547,126.0,43.0987
1575168600.0,1.16338,89.0,42.435
1575169200.0,1.23774,126.0,39.8857
1575169800.0,1.19123,178.0,41.44300000000001
1575170400.0,1.1624,156.0,42.4708
1575171000.0,1.14395,150.0,43.1558
1575171600.0,1.11546,144.0,44.2582
1575172200.0,1.19061,203.0,41.4645
1575172800.0,1.2343,188.0,39.9969
1575173400.0,1.1327,111.0,43.5847
1575174000.0,1.11903,206.0,44.1169
1575174600.0,1.10798,177.0,44.5569
1575175200.0,1.13038,189.0,43.6741
1575175800.0,1.13714,202.0,43.4145
1575176400.0,1.14312,198.0,43.1873
1575177000.0,1.13016,159.0,43.6826
1575177600.0,1.14465,146.0,43.1285
1575178200.0,1.16596,218.0,42.3386
1575178800.0,1.13579,226.0,43.4659
1575179400.0,1.17599,194.0,41.98
1575180000.0,1.19057,246.0,41.4661
1575180600.0,1.19088,364.0,41.4552
1575181200.0,1.1718,282.0,42.1303
1575181800.0,1.17725,404.0,41.9351
1575182400.0,1.1635,268.0,42.4307
1575183000.0,1.14746,258.0,43.024
1575183600.0,1.17997,407.0,41.8387
1575184200.0,1.2113200000000002,338.0,40.7559
1575184800.0,1.21149,200.0,40.7502
1575185400.0,1.24868,723.0,39.5362
1575186000.0,1.37513,1341.0,35.9007
1575186600.0,1.47632,417.0,33.44
1575187200.0,1.41221,577.0,34.9582
1575187800.0,1.32089,472.0,37.3751
1575188400.0,1.35829,300.0,36.346
1575189000.0,1.28485,175.0,38.4234
1575189600.0,1.1458700000000002,256.0,43.1543
1575190200.0,1.15962,225.0,42.5727
1575190800.0,1.17477,300.0,42.0237
1575191400.0,1.14263,316.0,43.2055
1575192000.0,1.14408,340.0,43.1508
1575192600.0,1.19292,312.0,41.3843
1575193200.0,1.24759,259.0,39.5707
1575193800.0,1.24557,242.0,39.635
1575194400.0,1.2825799999999998,427.0,38.4912
1575195000.0,1.34119,326.0,36.8092
1575195600.0,1.37674,253.0,35.8587
1575196200.0,1.26171,256.0,39.128
1575196800.0,1.2068,245.0,40.9082
1575197400.0,1.19604,274.0,41.2762
1575198000.0,1.21716,293.0,40.56
1575198600.0,1.19465,197.0,41.3241
1575199200.0,1.20918,251.0,40.8278
1575199800.0,1.2004,229.0,41.1264
1575200400.0,1.20972,138.0,40.8094
1575201000.0,1.19607,145.0,41.2752
1575201600.0,1.20273,145.0,41.0465
1575202200.0,1.22644,83.0,40.2532
1575202800.0,1.2160799999999998,138.0,40.5959
1575203400.0,1.23736,162.0,39.8979
1575204000.0,1.22053,160.0,40.4479
1575204600.0,1.20492,255.0,40.9721
1575205200.0,1.2299,245.0,40.1398
1575205800.0,1.20721,187.0,40.8944
1575206400.0,1.21007,219.0,40.7975
1575207000.0,1.19465,243.0,41.3241
1575207600.0,1.2044700000000002,265.0,40.9874
1575208200.0,1.21535,209.0,40.6204
1575208800.0,1.19252,216.0,41.3979
1575209400.0,1.20428,232.0,40.9938
1575210000.0,1.20084,195.0,41.1113
1575210600.0,1.18029,154.0,41.827
1575211200.0,1.1474,176.0,43.0259
1575211800.0,1.16442,272.0,42.3971
1575212400.0,1.16314,302.0,42.4437
1575213000.0,1.14311,224.0,43.1875
1575213600.0,1.15164,143.0,42.8676
1575214200.0,1.16268,321.0,42.4605
1575214800.0,1.13022,217.0,43.6798
1575215400.0,1.1065200000000002,353.0,44.6157
1575216000.0,1.08695,108.0,45.4172
1575216600.0,1.08001,48.0,45.7069
1575217200.0,1.10901,43.0,44.5154
1575217800.0,1.08822,39.0,45.3659
1575218400.0,1.11724,57.0,44.1873
1575219000.0,1.083,27.0,45.5847
1575219600.0,1.07913,28.0,45.7571
